events/idEvent,events/idSoccerXML,events/idAPIfootball,events/strEvent,events/strEventAlternate,events/strFilename,events/strSport,events/idLeague,events/strLeague,events/strSeason,events/strDescriptionEN,events/strHomeTeam,events/strAwayTeam,events/intHomeScore,events/intRound,events/intAwayScore,events/intSpectators,events/strOfficial,events/strTimestamp,events/dateEvent,events/dateEventLocal,events/strTime,events/strTimeLocal,events/strTVStation,events/idHomeTeam,events/idAwayTeam,events/intScore,events/intScoreVotes,events/strResult,events/strVenue,events/strCountry,events/strCity,events/strPoster,events/strSquare,events/strFanart,events/strThumb,events/strBanner,events/strMap,events/strTweet1,events/strTweet2,events/strTweet3,events/strVideo,events/strStatus,events/strPostponed,events/strLocked
576481,389866,,Tottenham vs Fulham,Fulham @ Tottenham,English Premier League 2018-08-18 Tottenham vs Fulham,Soccer,4328,English Premier League,2018-2019,,Tottenham,Fulham,3,2,1,,,,2018-08-18,,14:00:00+00:00,,,133616,133600,,,,,,,,,,,,,,,,,,no,unlocked
576482,389867,,Cardiff vs Newcastle,Newcastle @ Cardiff,English Premier League 2018-08-18 Cardiff vs Newcastle,Soccer,4328,English Premier League,2018-2019,,Cardiff,Newcastle,0,2,0,,,,2018-08-18,,11:30:00+00:00,,,133637,134777,,,,,,,,,,,,,,,,,,no,unlocked
576483,389868,,West Ham vs Bournemouth,Bournemouth @ West Ham,English Premier League 2018-08-18 West Ham vs Bournemouth,Soccer,4328,English Premier League,2018-2019,,West Ham,Bournemouth,1,2,2,,,,2018-08-18,,14:00:00+00:00,,,133636,134301,,,,,,,,,,,,,,,,,,no,unlocked
576484,389869,,Chelsea vs Arsenal,Arsenal @ Chelsea,English Premier League 2018-08-18 Chelsea vs Arsenal,Soccer,4328,English Premier League,2018-2019,,Chelsea,Arsenal,3,2,2,,,,2018-08-18,,16:30:00+00:00,,,133610,133604,,,,,,,,,,,,,,,,,,no,unlocked
576486,389871,,Everton vs Southampton,Southampton @ Everton,English Premier League 2018-08-18 Everton vs Southampton,Soccer,4328,English Premier League,2018-2019,,Everton,Southampton,2,2,1,,,,2018-08-18,,14:00:00+00:00,,,133615,134778,,,,,,,,,,,,,,,,,,no,unlocked
576487,389872,,Leicester vs Wolves,Wolves @ Leicester,English Premier League 2018-08-18 Leicester vs Wolves,Soccer,4328,English Premier League,2018-2019,,Leicester,Wolves,2,2,0,,,,2018-08-18,,14:00:00+00:00,,,133626,133599,,,,,,,,,,,,,,,,,,no,unlocked
576480,389865,,Burnley vs Watford,Watford @ Burnley,English Premier League 2018-08-18 Burnley vs Watford,Soccer,4328,English Premier League,2018-2019,,Burnley,Watford,1,2,3,,,,2018-08-19,,12:30:00+00:00,,,133623,133624,,,,,,,,,,,,,,,,,,no,unlocked
576488,389873,,Brighton vs Man United,Man United @ Brighton,English Premier League 2018-08-18 Brighton vs Manchester United,Soccer,4328,English Premier League,2018-2019,,Brighton,Manchester United,3,2,2,,,,2018-08-19,,15:00:00+00:00,,,133619,133612,,,,,,,,,,,,,,,,,,no,unlocked
576489,389874,,Man City vs Huddersfield Town,Huddersfield Town @ Man City,English Premier League 2018-08-18 Manchester City vs Huddersfield Town,Soccer,4328,English Premier League,2018-2019,,Manchester City,Huddersfield Town,6,2,1,,,,2018-08-19,,12:30:00+00:00,,,133613,133932,,,,,,,,,,,,,,,,,,no,unlocked
576485,389870,,Crystal Palace vs Liverpool,Liverpool @ Crystal Palace,English Premier League 2018-08-18 Crystal Palace vs Liverpool,Soccer,4328,English Premier League,2018-2019,,Crystal Palace,Liverpool,0,2,2,,,,2018-08-20,,19:00:00+00:00,,,133632,133602,,,,,,,,,,,,,,,,,,no,unlocked
576490,389875,,Liverpool vs Brighton,Brighton @ Liverpool,English Premier League 2018-08-25 Liverpool vs Brighton,Soccer,4328,English Premier League,2018-2019,,Liverpool,Brighton,1,3,0,,,,2018-08-25,,16:30:00+00:00,,,133602,133619,,,,,,,,,,,,,,,,,,no,unlocked
576493,389878,,Arsenal vs West Ham,West Ham @ Arsenal,English Premier League 2018-08-25 Arsenal vs West Ham,Soccer,4328,English Premier League,2018-2019,,Arsenal,West Ham,3,3,1,,,,2018-08-25,,14:00:00+00:00,,,133604,133636,,,,,,,,,,,,,,,,,,no,unlocked
576494,389879,,Southampton vs Leicester,Leicester @ Southampton,English Premier League 2018-08-25 Southampton vs Leicester,Soccer,4328,English Premier League,2018-2019,,Southampton,Leicester,1,3,2,,,,2018-08-25,,14:00:00+00:00,,,134778,133626,,,,,,,,,,https://www.thesportsdb.com/images/media/event/thumb/z4q8yu1535216134.jpg,,,,,,,,no,unlocked
576495,389880,,Bournemouth vs Everton,Everton @ Bournemouth,English Premier League 2018-08-25 Bournemouth vs Everton,Soccer,4328,English Premier League,2018-2019,,Bournemouth,Everton,2,3,2,,,,2018-08-25,,14:00:00+00:00,,,134301,133615,,,,,,,,,,,,,,,,,,no,unlocked
576498,389883,,Wolves vs Man City,Man City @ Wolves,English Premier League 2018-08-25 Wolves vs Manchester City,Soccer,4328,English Premier League,2018-2019,,Wolves,Manchester City,1,3,1,,,,2018-08-25,,11:30:00+00:00,,,133599,133613,,,,,,,,,,,,,,,,,,no,unlocked
576499,389884,,Huddersfield Town vs Cardiff,Cardiff @ Huddersfield Town,English Premier League 2018-08-25 Huddersfield Town vs Cardiff,Soccer,4328,English Premier League,2018-2019,,Huddersfield Town,Cardiff,0,3,0,,,,2018-08-25,,14:00:00+00:00,,,133932,133637,,,,,,,,,,,,,,,,,,no,unlocked
576492,389877,,Newcastle vs Chelsea,Chelsea @ Newcastle,English Premier League 2018-08-25 Newcastle vs Chelsea,Soccer,4328,English Premier League,2018-2019,,Newcastle,Chelsea,1,3,2,,,,2018-08-26,,15:00:00+00:00,,,134777,133610,,,,,,,,,,,,,,,,,,no,unlocked
576496,389881,,Watford vs Crystal Palace,Crystal Palace @ Watford,English Premier League 2018-08-25 Watford vs Crystal Palace,Soccer,4328,English Premier League,2018-2019,,Watford,Crystal Palace,2,3,1,,,,2018-08-26,,12:30:00+00:00,,,133624,133632,,,,,,,,,,,,,,,,,,no,unlocked
576497,389882,,Fulham vs Burnley,Burnley @ Fulham,English Premier League 2018-08-25 Fulham vs Burnley,Soccer,4328,English Premier League,2018-2019,,Fulham,Burnley,4,3,2,,,,2018-08-26,,15:00:00+00:00,,,133600,133623,,,,,,,,,,,,,,,,,,no,unlocked
576491,389876,,Man United vs Tottenham,Tottenham @ Man United,English Premier League 2018-08-25 Manchester United vs Tottenham,Soccer,4328,English Premier League,2018-2019,,Manchester United,Tottenham,0,3,3,,,,2018-08-27,,19:00:00+00:00,,,133612,133616,,,,,,,,,,,,,,,,,,no,unlocked
576500,389885,,Brighton vs Fulham,Fulham @ Brighton,English Premier League 2018-09-01 Brighton vs Fulham,Soccer,4328,English Premier League,2018-2019,,Brighton,Fulham,2,4,2,,,,2018-09-01,,14:00:00+00:00,,,133619,133600,,,,,,,,,,,,,,,,,,no,unlocked
576501,389886,,Man City vs Newcastle,Newcastle @ Man City,English Premier League 2018-09-01 Manchester City vs Newcastle,Soccer,4328,English Premier League,2018-2019,,Manchester City,Newcastle,2,4,1,,,,2018-09-01,,16:30:00+00:00,,,133613,134777,,,,,,,,,,,,,,,,,,no,unlocked
576505,389890,,West Ham vs Wolves,Wolves @ West Ham,English Premier League 2018-09-01 West Ham vs Wolves,Soccer,4328,English Premier League,2018-2019,,West Ham,Wolves,0,4,1,,,,2018-09-01,,14:00:00+00:00,,,133636,133599,,,,,,,,,,,,,,,,,,no,unlocked
576506,389891,,Chelsea vs Bournemouth,Bournemouth @ Chelsea,English Premier League 2018-09-01 Chelsea vs Bournemouth,Soccer,4328,English Premier League,2018-2019,,Chelsea,Bournemouth,2,4,0,,,,2018-09-01,,14:00:00+00:00,,,133610,134301,,,,,,,,,,,,,,,,,,no,unlocked
576507,389892,,Crystal Palace vs Southampton,Southampton @ Crystal Palace,English Premier League 2018-09-01 Crystal Palace vs Southampton,Soccer,4328,English Premier League,2018-2019,,Crystal Palace,Southampton,0,4,2,,,,2018-09-01,,14:00:00+00:00,,,133632,134778,,,,,,,,,,,,,,,,,,no,unlocked
576508,389893,,Everton vs Huddersfield Town,Huddersfield Town @ Everton,English Premier League 2018-09-01 Everton vs Huddersfield Town,Soccer,4328,English Premier League,2018-2019,,Everton,Huddersfield Town,1,4,1,,,,2018-09-01,,14:00:00+00:00,,,133615,133932,,,,,,,,,,,,,,,,,,no,unlocked
576509,389894,,Leicester vs Liverpool,Liverpool @ Leicester,English Premier League 2018-09-01 Leicester vs Liverpool,Soccer,4328,English Premier League,2018-2019,,Leicester,Liverpool,1,4,2,,,,2018-09-01,,11:30:00+00:00,,,133626,133602,,,,,,,,,,,,,,,,,,no,unlocked
576502,389887,,Burnley vs Man United,Man United @ Burnley,English Premier League 2018-09-01 Burnley vs Manchester United,Soccer,4328,English Premier League,2018-2019,,Burnley,Manchester United,0,4,2,,,,2018-09-02,,15:00:00+00:00,,,133623,133612,,,,,,,,,,,,,,,,,,no,unlocked
576503,389888,,Watford vs Tottenham,Tottenham @ Watford,English Premier League 2018-09-01 Watford vs Tottenham,Soccer,4328,English Premier League,2018-2019,,Watford,Tottenham,2,4,1,,,,2018-09-02,,15:00:00+00:00,,,133624,133616,,,,,,,,,,,,,,,,,,no,unlocked
576504,389889,,Cardiff vs Arsenal,Arsenal @ Cardiff,English Premier League 2018-09-01 Cardiff vs Arsenal,Soccer,4328,English Premier League,2018-2019,,Cardiff,Arsenal,2,4,3,,,,2018-09-02,,12:30:00+00:00,,,133637,133604,,,,,,,,,,,,,,,,,,no,unlocked
576511,389896,,Huddersfield Town vs Crystal Palace,Crystal Palace @ Huddersfield Town,English Premier League 2018-09-15 Huddersfield Town vs Crystal Palace,Soccer,4328,English Premier League,2018-2019,,Huddersfield Town,Crystal Palace,0,5,1,,,,2018-09-15,,14:00:00+00:00,,,133932,133632,,,,,,,,,,,,,,,,,,no,unlocked
576512,389897,,Man City vs Fulham,Fulham @ Man City,English Premier League 2018-09-15 Manchester City vs Fulham,Soccer,4328,English Premier League,2018-2019,,Manchester City,Fulham,3,5,0,,,,2018-09-15,,14:00:00+00:00,,,133613,133600,,,,,,,,,,,,,,,,,,no,unlocked
576513,389898,,Newcastle vs Arsenal,Arsenal @ Newcastle,English Premier League 2018-09-15 Newcastle vs Arsenal,Soccer,4328,English Premier League,2018-2019,,Newcastle,Arsenal,1,5,2,,,,2018-09-15,,14:00:00+00:00,,,134777,133604,,,,,,,,,,,,,,,,,,no,unlocked
576515,389900,,Bournemouth vs Leicester,Leicester @ Bournemouth,English Premier League 2018-09-15 Bournemouth vs Leicester,Soccer,4328,English Premier League,2018-2019,,Bournemouth,Leicester,4,5,2,,,,2018-09-15,,14:00:00+00:00,,,134301,133626,,,,,,,,,,,,,,,,,,no,unlocked
576516,389901,,Tottenham vs Liverpool,Liverpool @ Tottenham,English Premier League 2018-09-15 Tottenham vs Liverpool,Soccer,4328,English Premier League,2018-2019,,Tottenham,Liverpool,1,5,2,,,,2018-09-15,,11:30:00+00:00,,,133616,133602,,,,,,,,,,,,,,,,,,no,unlocked
576517,389902,,Chelsea vs Cardiff,Cardiff @ Chelsea,English Premier League 2018-09-15 Chelsea vs Cardiff,Soccer,4328,English Premier League,2018-2019,,Chelsea,Cardiff,4,5,1,,,,2018-09-15,,14:00:00+00:00,,,133610,133637,,,,,,,,,,,,,,,,,,no,unlocked
576518,389903,,Watford vs Man United,Man United @ Watford,English Premier League 2018-09-15 Watford vs Manchester United,Soccer,4328,English Premier League,2018-2019,,Watford,Manchester United,1,5,2,,,,2018-09-15,,16:30:00+00:00,,,133624,133612,,,,,,,,,,,,,,,,,,no,unlocked
576510,389895,,Wolves vs Burnley,Burnley @ Wolves,English Premier League 2018-09-15 Wolves vs Burnley,Soccer,4328,English Premier League,2018-2019,,Wolves,Burnley,1,5,0,,,,2018-09-16,,12:30:00+00:00,,,133599,133623,,,,,,,,,,,,,,,,,,no,unlocked
576519,389904,,Everton vs West Ham,West Ham @ Everton,English Premier League 2018-09-15 Everton vs West Ham,Soccer,4328,English Premier League,2018-2019,,Everton,West Ham,1,5,3,,,,2018-09-16,,15:00:00+00:00,,,133615,133636,,,,,,,,,,,,,,,,,,no,unlocked
576514,389899,,Southampton vs Brighton,Brighton @ Southampton,English Premier League 2018-09-15 Southampton vs Brighton,Soccer,4328,English Premier League,2018-2019,,Southampton,Brighton,2,5,2,,,,2018-09-17,,19:00:00+00:00,,,134778,133619,,,,,,,,,,,,,,,,,,no,unlocked
576520,389905,,Leicester vs Huddersfield Town,Huddersfield Town @ Leicester,English Premier League 2018-09-22 Leicester vs Huddersfield Town,Soccer,4328,English Premier League,2018-2019,,Leicester,Huddersfield Town,3,6,1,,,,2018-09-22,,14:00:00+00:00,,,133626,133932,,,,,,,,,,,,,,,,,,no,unlocked
576522,389907,,Liverpool vs Southampton,Southampton @ Liverpool,English Premier League 2018-09-22 Liverpool vs Southampton,Soccer,4328,English Premier League,2018-2019,,Liverpool,Southampton,3,6,0,,,,2018-09-22,,14:00:00+00:00,,,133602,134778,,,,,,,,,,,,,,,,,,no,unlocked
576523,389908,,Brighton vs Tottenham,Tottenham @ Brighton,English Premier League 2018-09-22 Brighton vs Tottenham,Soccer,4328,English Premier League,2018-2019,,Brighton,Tottenham,1,6,2,,,,2018-09-22,,16:30:00+00:00,,,133619,133616,,,,,,,,,,,,,,,,,,no,unlocked
576524,389909,,Man United vs Wolves,Wolves @ Man United,English Premier League 2018-09-22 Manchester United vs Wolves,Soccer,4328,English Premier League,2018-2019,,Manchester United,Wolves,1,6,1,,,,2018-09-22,,14:00:00+00:00,,,133612,133599,,,,,,,,,,,,,,,,,,no,unlocked
576525,389910,,Burnley vs Bournemouth,Bournemouth @ Burnley,English Premier League 2018-09-22 Burnley vs Bournemouth,Soccer,4328,English Premier League,2018-2019,,Burnley,Bournemouth,4,6,0,,,,2018-09-22,,14:00:00+00:00,,,133623,134301,,,,,,,,,,,,,,,,,,no,unlocked
576527,389912,,Cardiff vs Man City,Man City @ Cardiff,English Premier League 2018-09-22 Cardiff vs Manchester City,Soccer,4328,English Premier League,2018-2019,,Cardiff,Manchester City,0,6,5,,,,2018-09-22,,14:00:00+00:00,,,133637,133613,,,,,,,,,,,,,,,,,,no,unlocked
576528,389913,,Crystal Palace vs Newcastle,Newcastle @ Crystal Palace,English Premier League 2018-09-22 Crystal Palace vs Newcastle,Soccer,4328,English Premier League,2018-2019,,Crystal Palace,Newcastle,0,6,0,,,,2018-09-22,,14:00:00+00:00,,,133632,134777,,,,,,,,,,,,,,,,,,no,unlocked
576529,389914,,Fulham vs Watford,Watford @ Fulham,English Premier League 2018-09-22 Fulham vs Watford,Soccer,4328,English Premier League,2018-2019,,Fulham,Watford,1,6,1,,,,2018-09-22,,11:30:00+00:00,,,133600,133624,,,,,,,,,,,,,,,,,,no,unlocked
576521,389906,,Arsenal vs Everton,Everton @ Arsenal,English Premier League 2018-09-22 Arsenal vs Everton,Soccer,4328,English Premier League,2018-2019,,Arsenal,Everton,2,6,0,,,,2018-09-23,,15:00:00+00:00,,,133604,133615,,,,,,,,,,,,,,,,,,no,unlocked
576526,389911,,West Ham vs Chelsea,Chelsea @ West Ham,English Premier League 2018-09-22 West Ham vs Chelsea,Soccer,4328,English Premier League,2018-2019,,West Ham,Chelsea,0,6,0,,,,2018-09-23,,12:30:00+00:00,,,133636,133610,,,,,,,,,,,,,,,,,,no,unlocked
576531,389916,,Wolves vs Southampton,Southampton @ Wolves,English Premier League 2018-09-29 Wolves vs Southampton,Soccer,4328,English Premier League,2018-2019,,Wolves,Southampton,2,7,0,,,,2018-09-29,,14:00:00+00:00,,,133599,134778,,,,,,,,,,,,,,,,,,no,unlocked
576532,389917,,Chelsea vs Liverpool,Liverpool @ Chelsea,English Premier League 2018-09-29 Chelsea vs Liverpool,Soccer,4328,English Premier League,2018-2019,,Chelsea,Liverpool,1,7,1,,,,2018-09-29,,16:30:00+00:00,,,133610,133602,,,,,,,,,,https://www.thesportsdb.com/images/media/event/thumb/cpoa7f1537826322.jpg,,,,,,,,no,unlocked
576533,389918,,Everton vs Fulham,Fulham @ Everton,English Premier League 2018-09-29 Everton vs Fulham,Soccer,4328,English Premier League,2018-2019,,Everton,Fulham,3,7,0,,,,2018-09-29,,14:00:00+00:00,,,133615,133600,,,,,,,,,,,,,,,,,,no,unlocked
576534,389919,,Huddersfield Town vs Tottenham,Tottenham @ Huddersfield Town,English Premier League 2018-09-29 Huddersfield Town vs Tottenham,Soccer,4328,English Premier League,2018-2019,,Huddersfield Town,Tottenham,0,7,2,,,,2018-09-29,,14:00:00+00:00,,,133932,133616,,,,,,,,,,,,,,,,,,no,unlocked
576535,389920,,Man City vs Brighton,Brighton @ Man City,English Premier League 2018-09-29 Manchester City vs Brighton,Soccer,4328,English Premier League,2018-2019,,Manchester City,Brighton,2,7,0,,,,2018-09-29,,14:00:00+00:00,,,133613,133619,,,,,,,,,,,,,,,,,,no,unlocked
576536,389921,,Arsenal vs Watford,Watford @ Arsenal,English Premier League 2018-09-29 Arsenal vs Watford,Soccer,4328,English Premier League,2018-2019,,Arsenal,Watford,2,7,0,,,,2018-09-29,,14:00:00+00:00,,,133604,133624,,,,,,,,,,,,,,,,,,no,unlocked
576537,389922,,Newcastle vs Leicester,Leicester @ Newcastle,English Premier League 2018-09-29 Newcastle vs Leicester,Soccer,4328,English Premier League,2018-2019,,Newcastle,Leicester,0,7,2,,,,2018-09-29,,14:00:00+00:00,,,134777,133626,,,,,,,,,,,,,,,,,,no,unlocked
576539,389924,,West Ham vs Man United,Man United @ West Ham,English Premier League 2018-09-29 West Ham vs Manchester United,Soccer,4328,English Premier League,2018-2019,,West Ham,Manchester United,3,7,1,,,,2018-09-29,,11:30:00+00:00,,,133636,133612,,,,,,,,,,,,,,,,,,no,unlocked
576530,389915,,Cardiff vs Burnley,Burnley @ Cardiff,English Premier League 2018-09-29 Cardiff vs Burnley,Soccer,4328,English Premier League,2018-2019,,Cardiff,Burnley,1,7,2,,,,2018-09-30,,15:00:00+00:00,,,133637,133623,,,,,,,,,,,,,,,,,,no,unlocked
576538,389923,,Bournemouth vs Crystal Palace,Crystal Palace @ Bournemouth,English Premier League 2018-09-29 Bournemouth vs Crystal Palace,Soccer,4328,English Premier League,2018-2019,,Bournemouth,Crystal Palace,2,7,1,,,,2018-10-01,,19:00:00+00:00,,,134301,133632,,,,,,,,,,,,,,,,,,no,unlocked
576542,389927,,Brighton vs West Ham,West Ham @ Brighton,English Premier League 2018-10-06 Brighton vs West Ham,Soccer,4328,English Premier League,2018-2019,,Brighton,West Ham,1,8,0,,,,2018-10-05,,19:00:00+00:00,,,133619,133636,,,,,,,,,,,,,,,,,,no,unlocked
576541,389926,,Man United vs Newcastle,Newcastle @ Man United,English Premier League 2018-10-06 Manchester United vs Newcastle,Soccer,4328,English Premier League,2018-2019,,Manchester United,Newcastle,3,8,2,,,,2018-10-06,,16:30:00+00:00,,,133612,134777,,,,,,,,,,,,,,,,,,no,unlocked
576544,389929,,Burnley vs Huddersfield Town,Huddersfield Town @ Burnley,English Premier League 2018-10-06 Burnley vs Huddersfield Town,Soccer,4328,English Premier League,2018-2019,,Burnley,Huddersfield Town,1,8,1,,,,2018-10-06,,14:00:00+00:00,,,133623,133932,,,,,,,,,,,,,,,,,,no,unlocked
576545,389930,,Tottenham vs Cardiff,Cardiff @ Tottenham,English Premier League 2018-10-06 Tottenham vs Cardiff,Soccer,4328,English Premier League,2018-2019,,Tottenham,Cardiff,1,8,0,,,,2018-10-06,,14:00:00+00:00,,,133616,133637,,,,,,,,,,,,,,,,,,no,unlocked
576546,389931,,Crystal Palace vs Wolves,Wolves @ Crystal Palace,English Premier League 2018-10-06 Crystal Palace vs Wolves,Soccer,4328,English Premier League,2018-2019,,Crystal Palace,Wolves,0,8,1,,,,2018-10-06,,14:00:00+00:00,,,133632,133599,,,,,,,,,,,,,,,,,,no,unlocked
576547,389932,,Watford vs Bournemouth,Bournemouth @ Watford,English Premier League 2018-10-06 Watford vs Bournemouth,Soccer,4328,English Premier League,2018-2019,,Watford,Bournemouth,0,8,4,,,,2018-10-06,,14:00:00+00:00,,,133624,134301,,,,,,,,,,,,,,,,,,no,unlocked
576549,389934,,Leicester vs Everton,Everton @ Leicester,English Premier League 2018-10-06 Leicester vs Everton,Soccer,4328,English Premier League,2018-2019,,Leicester,Everton,1,8,2,,,,2018-10-06,,14:00:00+00:00,,,133626,133615,,,,,,,,,,,,,,,,,,no,unlocked
576540,389925,,Liverpool vs Man City,Man City @ Liverpool,English Premier League 2018-10-06 Liverpool vs Manchester City,Soccer,4328,English Premier League,2018-2019,,Liverpool,Manchester City,0,8,0,,,,2018-10-07,,15:30:00+00:00,,,133602,133613,,,,,,,,,,https://www.thesportsdb.com/images/media/event/thumb/epugi51538083324.jpg,,,,,,,,no,unlocked
576543,389928,,Southampton vs Chelsea,Chelsea @ Southampton,English Premier League 2018-10-06 Southampton vs Chelsea,Soccer,4328,English Premier League,2018-2019,,Southampton,Chelsea,0,8,3,,,,2018-10-07,,13:15:00+00:00,,,134778,133610,,,,,,,,,,,,,,,,,,no,unlocked
576548,389933,,Fulham vs Arsenal,Arsenal @ Fulham,English Premier League 2018-10-06 Fulham vs Arsenal,Soccer,4328,English Premier League,2018-2019,,Fulham,Arsenal,1,8,5,,,,2018-10-07,,11:00:00+00:00,,,133600,133604,,,,,,,,,,,,,,,,,,no,unlocked
576550,389935,,Bournemouth vs Southampton,Southampton @ Bournemouth,English Premier League 2018-10-20 Bournemouth vs Southampton,Soccer,4328,English Premier League,2018-2019,,Bournemouth,Southampton,0,9,0,,,,2018-10-20,,14:00:00+00:00,,,134301,134778,,,,,,,,,,,,,,,,,,no,unlocked
576551,389936,,West Ham vs Tottenham,Tottenham @ West Ham,English Premier League 2018-10-20 West Ham vs Tottenham,Soccer,4328,English Premier League,2018-2019,,West Ham,Tottenham,0,9,1,,,,2018-10-20,,14:00:00+00:00,,,133636,133616,,,,,,,,,,,,,,,,,,no,unlocked
576552,389937,,Cardiff vs Fulham,Fulham @ Cardiff,English Premier League 2018-10-20 Cardiff vs Fulham,Soccer,4328,English Premier League,2018-2019,,Cardiff,Fulham,4,9,2,,,,2018-10-20,,14:00:00+00:00,,,133637,133600,,,,,,,,,,,,,,,,,,no,unlocked
