events/idEvent,events/idSoccerXML,events/idAPIfootball,events/strEvent,events/strEventAlternate,events/strFilename,events/strSport,events/idLeague,events/strLeague,events/strSeason,events/strDescriptionEN,events/strHomeTeam,events/strAwayTeam,events/intHomeScore,events/intRound,events/intAwayScore,events/intSpectators,events/strOfficial,events/strTimestamp,events/dateEvent,events/dateEventLocal,events/strTime,events/strTimeLocal,events/strTVStation,events/idHomeTeam,events/idAwayTeam,events/intScore,events/intScoreVotes,events/strResult,events/strVenue,events/strCountry,events/strCity,events/strPoster,events/strSquare,events/strFanart,events/strThumb,events/strBanner,events/strMap,events/strTweet1,events/strTweet2,events/strTweet3,events/strVideo,events/strStatus,events/strPostponed,events/strLocked
1032706,,592155,Leeds vs Fulham,Fulham @ Leeds,English Premier League 2020-09-19 Leeds vs Fulham,Soccer,4328,English Premier League,2020-2021,,Leeds,Fulham,4,2,3,,,2020-09-19T14:00:00+00:00,2020-09-19,2020-09-19,14:00:00,15:00:00,,133635,133600,,,,Elland Road,England,Leeds,,,,https://www.thesportsdb.com/images/media/event/thumb/0hwdj21600504380.jpg,,,,,,https://www.youtube.com/watch?v=e5oNUUx5lsM,Match Finished,no,unlocked
1032708,,592157,Man United vs Crystal Palace,Crystal Palace @ Man United,English Premier League 2020-09-19 Manchester United vs Crystal Palace,Soccer,4328,English Premier League,2020-2021,Manchester United gets its 2020/21 Premier League campaign underway against Crystal Palace at Old Trafford. The Red Devils have bolstered their ranks during the transfer window with the signing of Dutch midfielder Donny van de Beek.,Manchester United,Crystal Palace,1,2,3,,,2020-09-19T16:30:00+00:00,2020-09-19,2020-09-19,16:30:00,17:30:00,,133612,133632,,,,Old Trafford,England,Manchester,,,,https://www.thesportsdb.com/images/media/event/thumb/8bk9di1600505859.jpg,,,,,,https://www.youtube.com/watch?v=NaHIB5KcEDg,Match Finished,no,unlocked
1032704,,592153,Chelsea vs Liverpool,Liverpool @ Chelsea,English Premier League 2020-09-20 Chelsea vs Liverpool,Soccer,4328,English Premier League,2020-2021,"Liverpool heads on the road to face Chelsea in the first major test of its Premier League title defence. Its trophy presentation last season took place after a gripping 5-3 victory over Chelsea, which included a goal from Christian Pulisic.",Chelsea,Liverpool,0,2,2,,,2020-09-20T15:30:00+00:00,2020-09-20,2020-09-20,15:30:00,16:30:00,,133610,133602,,,,Stamford Bridge,England,London,,,,https://www.thesportsdb.com/images/media/event/thumb/hhqkqr1600610847.jpg,,,,,,https://www.youtube.com/watch?v=zQo2C6C2tGE,Match Finished,no,unlocked
1032707,,592156,Leicester vs Burnley,Burnley @ Leicester,English Premier League 2020-09-20 Leicester vs Burnley,Soccer,4328,English Premier League,2020-2021,Burnley travels to Leicester City in the first away game of its 2020/21 Premier League campaign. Sean Dyche's team finished 10th last season and will be looking to challenge for a UEFA Europa League spot this time around.,Leicester,Burnley,4,2,2,,,2020-09-20T18:00:00+00:00,2020-09-20,2020-09-20,18:00:00,19:00:00,,133626,133623,,,,King Power Stadium,England,,,,,https://www.thesportsdb.com/images/media/event/thumb/w6324l1600611022.jpg,,,,,,https://www.youtube.com/watch?v=fon5CQxILvI,Match Finished,no,unlocked
1032709,,592158,Newcastle vs Brighton,Brighton @ Newcastle,English Premier League 2020-09-20 Newcastle vs Brighton,Soccer,4328,English Premier League,2020-2021,"Brighton and Hove Albion makes the long trip to the north of England to face Newcastle United at St. James' Park. New signings Callum Wilson and Jeff Hendrick have hit the ground running for Newcastle, both scoring on matchday one.",Newcastle,Brighton,0,2,3,,,2020-09-20T13:00:00+00:00,2020-09-20,2020-09-20,13:00:00,14:00:00,,134777,133619,,,,St. James' Park,England,Newcastle,,,,https://www.thesportsdb.com/images/media/event/thumb/t1d5511600611895.jpg,,,,,,https://www.youtube.com/watch?v=LzxXafU2Idc,Match Finished,no,unlocked
1032710,,592159,Southampton vs Tottenham,Tottenham @ Southampton,English Premier League 2020-09-20 Southampton vs Tottenham,Soccer,4328,English Premier League,2020-2021,"Southampton welcomes Jose Mourinho's Tottenham Hotspur to St Mary's Stadium. Saints fans will hope that star striker Danny Ings can replicate his form from last season, which saw him finish second in the race for the Premier League Golden Boot.",Southampton,Tottenham,2,2,5,,,2020-09-20T11:00:00+00:00,2020-09-20,2020-09-20,11:00:00,12:00:00,,134778,133616,,,,St. Mary's Stadium,England,,,,,https://www.thesportsdb.com/images/media/event/thumb/e2g9qo1600604239.jpg,,,,,,https://www.youtube.com/watch?v=Mpdvwlnjyys,Match Finished,no,unlocked
1032703,,592152,Aston Villa vs Sheffield United,Sheffield United @ Aston Villa,English Premier League 2020-09-21 Aston Villa vs Sheffield United,Soccer,4328,English Premier League,2020-2021,"After securing top-flight survival on the final day, Aston Villa begins its 2020/21 Premier League campaign against Sheffield United. The Blades are seeking revenge after goal-line technology robbed Chris Wilder's team of a win at Villa Park in July.",Aston Villa,Sheffield United,1,2,0,,,2020-09-21T17:00:00+00:00,2020-09-21,2020-09-21,17:00:00,18:00:00,,133601,133811,,,,Villa Park,England,,,,,https://www.thesportsdb.com/images/media/event/thumb/uv1gq61600612217.jpg,,,,,,https://www.youtube.com/watch?v=wDCGaZlbU6c,Match Finished,no,unlocked
1032711,,592160,Wolves vs Man City,Man City @ Wolves,English Premier League 2020-09-21 Wolves vs Manchester City,Soccer,4328,English Premier League,2020-2021,"Manchester City's Premier League season finally gets underway as it takes on Wolverhampton Wanderers. City failed to beat Wolves in both matches last year, with the latter overcoming a two-goal deficit to win 3-2 in a thriller at Molineux.",Wolves,Manchester City,1,2,3,,,2020-09-21T19:15:00+00:00,2020-09-21,2020-09-21,19:15:00,20:15:00,,133599,133613,,,,Molineux Stadium,England,,,,,https://www.thesportsdb.com/images/media/event/thumb/uzutfn1600612123.jpg,,,,,,https://www.youtube.com/watch?v=dzS0vfe7gCs,Match Finished,no,unlocked
1032712,,592161,Brighton vs Man United,Man United @ Brighton,English Premier League 2020-09-26 Brighton vs Manchester United,Soccer,4328,English Premier League,2020-2021,Ole Gunnar Solskjaer's Manchester United heads on the road for the first time this Premier League season as it takes on Brighton and Hove Albion. Instrumental midfielder Bruno Fernandes scored a brace in a 3-0 win when United last visited in June.,Brighton,Manchester United,2,3,3,,,2020-09-26T11:30:00+00:00,2020-09-26,2020-09-26,11:30:00,12:30:00,,133619,133612,,,,The American Express Community Stadium,England,,,,https://www.thesportsdb.com/images/media/event/fanart/g9znvl1601146947.jpg,https://www.thesportsdb.com/images/media/event/thumb/bdd76b1601113477.jpg,,,,,,https://www.youtube.com/watch?v=zRoFR53yCmc,Match Finished,no,unlocked
1032713,,592162,Burnley vs Southampton,Southampton @ Burnley,English Premier League 2020-09-26 Burnley vs Southampton,Soccer,4328,English Premier League,2020-2021,"Two English strikers come up against their former teams as Danny Ings' Southampton visits Jay Rodriguez's Burnley at Turf Moor. Ings scored one of his 22 Premier League goals last season against Burnley, as the Clarets won 2-1 at St Mary's.",Burnley,Southampton,0,3,1,,,2020-09-26T19:00:00+00:00,2020-09-26,2020-09-26,19:00:00,20:00:00,,133623,134778,,,,Turf Moor,England,,,,,https://www.thesportsdb.com/images/media/event/thumb/8gszvq1601115908.jpg,,,,,,https://www.youtube.com/watch?v=uegfOoJG1Nk,Match Finished,no,unlocked
1032714,,592163,Crystal Palace vs Everton,Everton @ Crystal Palace,English Premier League 2020-09-26 Crystal Palace vs Everton,Soccer,4328,English Premier League,2020-2021,"Crystal Palace and Everton meet at Selhurst Park in the Premier League. Everton's midfield has been revamped over the summer, with the introduction of James Rodriguez, Allan and Abdoulaye Doucoure providing a new look to Carlo Ancelotti's team.",Crystal Palace,Everton,1,3,2,,,2020-09-26T14:00:00+00:00,2020-09-26,2020-09-26,14:00:00,15:00:00,,133632,133615,,,,Selhurst Park,England,,,,,https://www.thesportsdb.com/images/media/event/thumb/fn3khx1601115364.jpg,,,,,,https://www.youtube.com/watch?v=0Z3bbtGad-0,Match Finished,no,unlocked
1032720,,592169,West Brom vs Chelsea,Chelsea @ West Brom,English Premier League 2020-09-26 West Brom vs Chelsea,Soccer,4328,English Premier League,2020-2021,"The Hawthorns opens its doors to Chelsea as West Bromwich Albion continues to readjust to life back in the Premier League. Chelsea has a strong record at this ground, winning its last three matches here.",West Brom,Chelsea,3,3,3,,,2020-09-26T16:30:00+00:00,2020-09-26,2020-09-26,16:30:00,17:30:00,,133611,133610,,,,The Hawthorns,England,,,,,https://www.thesportsdb.com/images/media/event/thumb/at10ed1601115590.jpg,,,,,,https://www.youtube.com/watch?v=tTNmmnN9bdA,Match Finished,no,unlocked
1032717,,592166,Man City vs Leicester,Leicester @ Man City,English Premier League 2020-09-27 Manchester City vs Leicester,Soccer,4328,English Premier League,2020-2021,"Manchester City and Leicester City meet at Etihad Stadium. Since winning 3-1 here on the way to winning the Premier League, Leicester has lost all four times it has visited, with former star Riyad Mahrez scoring in last season's 3-1 result.",Manchester City,Leicester,2,3,5,,,2020-09-27T15:30:00+00:00,2020-09-27,2020-09-27,15:30:00,16:30:00,,133613,133626,,,,Etihad Stadium,England,,,,,https://www.thesportsdb.com/images/media/event/thumb/ksaimr1601116935.jpg,,,,,,https://www.youtube.com/watch?v=0ha0d6ng5Ns,Match Finished,no,unlocked
1032718,,592167,Sheffield United vs Leeds,Leeds @ Sheffield United,English Premier League 2020-09-27 Sheffield United vs Leeds,Soccer,4328,English Premier League,2020-2021,"Pride is on the line in this Yorkshire Derby as Sheffield United hosts Leeds United. This is the first time that these two soccer teams have met in the Premier League since 1994, although they have met 12 times in other competitions since then.",Sheffield United,Leeds,0,3,1,,,2020-09-27T11:00:00+00:00,2020-09-27,2020-09-27,11:00:00,12:00:00,,133811,133635,,,,Bramall Lane,England,,,,,https://www.thesportsdb.com/images/media/event/thumb/cq68j01601116561.jpg,,,,,,https://www.youtube.com/watch?v=tIvABcddTso,Match Finished,no,unlocked
1032719,,592168,Tottenham vs Newcastle,Newcastle @ Tottenham,English Premier League 2020-09-27 Tottenham vs Newcastle,Soccer,4328,English Premier League,2020-2021,Newcastle United visits Tottenham Hotspur Stadium a year since winning 1-0 on its first visit there. Newcastle signings Callum Wilson and Ryan Fraser were linked with Tottenham Hotspur in the summer - could they inspire a win for the Magpies?,Tottenham,Newcastle,1,3,1,,,2020-09-27T13:00:00+00:00,2020-09-27,2020-09-27,13:00:00,14:00:00,,133616,134777,,,,Tottenham Hotspur Stadium,England,,,,,https://www.thesportsdb.com/images/media/event/thumb/bqitlh1601116730.jpg,,,https://twitter.com/SkySportsPL/status/1310233322254217218,,,https://www.youtube.com/watch?v=rV4VSQmjX_I,Match Finished,no,unlocked
1032721,,592170,West Ham vs Wolves,Wolves @ West Ham,English Premier League 2020-09-27 West Ham vs Wolves,Soccer,4328,English Premier League,2020-2021,"Three months after winning 2-0 at London Stadium, Wolverhampton Wanderers return to East London aiming for a fifth-straight win over West Ham United. Since returning to the Premier League, Wolves has not conceded once to the Hammers.",West Ham,Wolves,4,3,0,,,2020-09-27T18:00:00+00:00,2020-09-27,2020-09-27,18:00:00,19:00:00,,133636,133599,,,,London Stadium,England,,,,,https://www.thesportsdb.com/images/media/event/thumb/qfq4s11601117134.jpg,,,,,,https://www.youtube.com/watch?v=QGkYBAlgWLU,Match Finished,no,unlocked
1032715,,592164,Fulham vs Aston Villa,Aston Villa @ Fulham,English Premier League 2020-09-28 Fulham vs Aston Villa,Soccer,4328,English Premier League,2020-2021,"Fulham and Aston Villa clash in the Premier League for the first time in six-and-a-half years. The pair did meet in the EFL Championship playoff final at the end of the 2017/18 season, with a Tom Cairney goal sealing a 1-0 win for Fulham.",Fulham,Aston Villa,0,3,3,,,2020-09-28T16:45:00+00:00,2020-09-28,2020-09-28,16:45:00,17:45:00,,133600,133601,,,,Craven Cottage,England,,,,,https://www.thesportsdb.com/images/media/event/thumb/mhbgl41601117286.jpg,,,,,,https://www.youtube.com/watch?v=-it_0rxZz_A,Match Finished,no,unlocked
1032716,,592165,Liverpool vs Arsenal,Arsenal @ Liverpool,English Premier League 2020-09-28 Liverpool vs Arsenal,Soccer,4328,English Premier League,2020-2021,"Liverpool may be the current Premier League champion but it has already lost to Arsenal once this season, as the Gunners won the season-opening Community Shield back in August. Can Liverpool get its revenge as Mikel Arteta's men come to Anfield?",Liverpool,Arsenal,3,3,1,,,2020-09-28T19:00:00+00:00,2020-09-28,2020-09-28,19:00:00,20:00:00,,133602,133604,,,,Anfield,England,,,,,https://www.thesportsdb.com/images/media/event/thumb/sl2nzp1601117576.jpg,,,,,,https://www.youtube.com/watch?v=TwM6YwMvaAQ,Match Finished,no,unlocked
1032724,,592173,Chelsea vs Crystal Palace,Crystal Palace @ Chelsea,English Premier League 2020-10-03 Chelsea vs Crystal Palace,Soccer,4328,English Premier League,2020-2021,"Chelsea and Crystal Palace clash in a London derby at Stamford Bridge. The host has strengthened in almost every area of the field over the summer, while the Eagles have finally spent some of the £50m they received for Aaron Wan-Bissaka in 2019.",Chelsea,Crystal Palace,4,4,0,,,2020-10-03T11:30:00+00:00,2020-10-03,2020-10-03,11:30:00,12:30:00,,133610,133632,,,,Stamford Bridge,England,,,,,https://www.thesportsdb.com/images/media/event/thumb/veajkv1601717342.jpg,,,,,,https://www.youtube.com/watch?v=ly8iWJuUfdo,Match Finished,no,unlocked
1032725,,592174,Everton vs Brighton,Brighton @ Everton,English Premier League 2020-10-03 Everton vs Brighton,Soccer,4328,English Premier League,2020-2021,"Everton, which has started the season brightly under Carlo Ancelotti, takes on Brighton & Hove Albion, whose manager Graham Potter has assembled a squad many consider capable of upsetting the odds this season.",Everton,Brighton,4,4,2,,,2020-10-03T14:00:00+00:00,2020-10-03,2020-10-03,14:00:00,15:00:00,,133615,133619,,,,Goodison Park,England,,,,,https://www.thesportsdb.com/images/media/event/thumb/r5on431601717536.jpg,,,,,,https://www.youtube.com/watch?v=2Wln8D4CgeY,Match Finished,no,unlocked
1032726,,592175,Leeds vs Man City,Man City @ Leeds,English Premier League 2020-10-03 Leeds vs Manchester City,Soccer,4328,English Premier League,2020-2021,"For the first time in 16 years, Leeds United welcomes Manchester City to Elland Road. This matchup will see Pep Guardiola and Marcelo Bielsa - two managers who have certainly left their mark on the beautiful game and each other - go head-to-head.",Leeds,Manchester City,1,4,1,,,2020-10-03T16:30:00+00:00,2020-10-03,2020-10-03,16:30:00,17:30:00,,133635,133613,,,,Elland Road,England,,,,,https://www.thesportsdb.com/images/media/event/thumb/u3n6hk1601717598.jpg,,,,,,https://www.youtube.com/watch?v=BvGm0Cz1oAc,Match Finished,no,unlocked
1032729,,592178,Newcastle vs Burnley,Burnley @ Newcastle,English Premier League 2020-10-03 Newcastle vs Burnley,Soccer,4328,English Premier League,2020-2021,"Newcastle United and Burnley square off at St. James' Park, where the Magpies were humbled 3-0 by Brighton and Hove Albion in their home opener. Newcastle did bounce back from that defeat by thumping Morecambe 7-0 in the Carabao Cup, though.",Newcastle,Burnley,3,4,1,,,2020-10-03T19:00:00+00:00,2020-10-03,2020-10-03,19:00:00,20:00:00,,134777,133623,,,,St. James' Park,England,,,,,https://www.thesportsdb.com/images/media/event/thumb/chiaml1601717898.jpg,,,,,,https://www.youtube.com/watch?v=XP_BK8HqA8I,Match Finished,no,unlocked
1032722,,592171,Arsenal vs Sheffield United,Sheffield United @ Arsenal,English Premier League 2020-10-04 Arsenal vs Sheffield United,Soccer,4328,English Premier League,2020-2021,"Chris Wilder's Sheffield United travels to north London to take on a rejuvenated Arsenal led by Mikel Arteta. In their first season back in the Premier League, the Blades took four points off Arsenal, including a 1-1 draw at Emirates Stadium.",Arsenal,Sheffield United,2,4,1,,,2020-10-04T13:00:00+00:00,2020-10-04,2020-10-04,13:00:00,14:00:00,,133604,133811,,,,Emirates Stadium,England,,,,,https://www.thesportsdb.com/images/media/event/thumb/dwnkxo1601719620.jpg,,,,,,https://www.youtube.com/watch?v=X0LRQA3F0b4,Match Finished,no,unlocked
1032723,,592172,Aston Villa vs Liverpool,Liverpool @ Aston Villa,English Premier League 2020-10-04 Aston Villa vs Liverpool,Soccer,4328,English Premier League,2020-2021,"Aston Villa and Liverpool square off at Villa Park, where last season, these teams produced one of the most exciting finishes of the campaign, as Liverpool scored twice late on to overturn an early Trezeguet goal.",Aston Villa,Liverpool,7,4,2,,,2020-10-04T18:15:00+00:00,2020-10-04,2020-10-04,18:15:00,19:15:00,,133601,133602,,,,Villa Park,England,,,,,https://www.thesportsdb.com/images/media/event/thumb/r00vzl1601721606.jpg,,,https://twitter.com/brfootball/status/1312843172385521665,https://twitter.com/TomJordan21/status/1312854281444306946,https://twitter.com/FutbolBible/status/1312847622592442370,https://www.youtube.com/watch?v=0Nbw3jSafGM,Match Finished,no,unlocked
1032727,,592176,Leicester vs West Ham,West Ham @ Leicester,English Premier League 2020-10-04 Leicester vs West Ham,Soccer,4328,English Premier League,2020-2021,"Leicester City hosts West Ham United at King Power Stadium as Brendan Rodgers' team looks to continue its good start to the season. The Hammers, meanwhile, are in the middle of an intimidating run of fixtures.",Leicester,West Ham,0,4,3,,,2020-10-04T11:00:00+00:00,2020-10-04,2020-10-04,11:00:00,12:00:00,,133626,133636,,,,King Power Stadium,England,,,,,https://www.thesportsdb.com/images/media/event/thumb/3onvnt1601718960.jpg,,,,,,https://www.youtube.com/watch?v=CbkAiYZA7oE,Match Finished,no,unlocked
1032728,,592177,Man United vs Tottenham,Tottenham @ Man United,English Premier League 2020-10-04 Manchester United vs Tottenham,Soccer,4328,English Premier League,2020-2021,"Tottenham Hotspur makes the trip to Old Trafford to take on Manchester United. Spurs has only beaten United once in its last four attempts, a 3-0 win at the ‘Theatre of Dreams’ when Jose Mourinho was in the opposing dugout.",Manchester United,Tottenham,1,4,6,,,2020-10-04T15:30:00+00:00,2020-10-04,2020-10-04,15:30:00,16:30:00,,133612,133616,,,,Old Trafford,England,,,,,https://www.thesportsdb.com/images/media/event/thumb/7rgh2y1601721425.jpg,,,,,,https://www.youtube.com/watch?v=WCxaz4i_pmQ,Match Finished,no,unlocked
1032730,,592179,Southampton vs West Brom,West Brom @ Southampton,English Premier League 2020-10-04 Southampton vs West Brom,Soccer,4328,English Premier League,2020-2021,"Southampton welcomes West Bromwich Albion back to St. Mary's for the first time since October 2017, when Sofiane Boufal scored the only goal of the game as the Saints came out on top. Just three Southampton players remain from that starting line-up.",Southampton,West Brom,2,4,0,,,2020-10-04T11:00:00+00:00,2020-10-04,2020-10-04,11:00:00,12:00:00,,134778,133611,,,,St. Mary's Stadium,England,,,,,https://www.thesportsdb.com/images/media/event/thumb/bn6b0y1601718791.jpg,,,,,,https://www.youtube.com/watch?v=-cM7P8nfurY,Match Finished,no,unlocked
1032731,,592180,Wolves vs Fulham,Fulham @ Wolves,English Premier League 2020-10-04 Wolves vs Fulham,Soccer,4328,English Premier League,2020-2021,"Wolverhampton Wanderers does battle with Fulham, which has made a rocky start to life back in the top flight. Nuno Espirito Santo, meanwhile, has continued to bolster his side with his compatriots, meaning Wolves now has 10 Portuguese players.",Wolves,Fulham,1,4,0,,,2020-10-04T13:00:00+00:00,2020-10-04,2020-10-04,13:00:00,14:00:00,,133599,133600,,,,Molineux Stadium,England,,,,,https://www.thesportsdb.com/images/media/event/thumb/uvi4w61601719279.jpg,,,,,,https://www.youtube.com/watch?v=SWJXYKtZI_U,Match Finished,no,unlocked
1032732,,592181,Chelsea vs Southampton,Southampton @ Chelsea,English Premier League 2020-10-17 Chelsea vs Southampton,Soccer,4328,English Premier League,2020-2021,"Chelsea resumes its Premier League campaign with the arrival of Southampton in South West London. New signing Timo Werner continues to chase his first Premier League goal for the Blues, who beat Crystal Palace 4-0 last time out.",Chelsea,Southampton,3,5,3,,,2020-10-17T14:00:00+00:00,2020-10-17,2020-10-17,14:00:00,15:00:00,,133610,134778,,,,Stamford Bridge,England,,,,,https://www.thesportsdb.com/images/media/event/thumb/sh98qt1602918929.jpg,,,,,,https://www.youtube.com/watch?v=Q-qlD6Rfb-c,Match Finished,no,unlocked
