events/idEvent,events/idSoccerXML,events/idAPIfootball,events/strEvent,events/strEventAlternate,events/strFilename,events/strSport,events/idLeague,events/strLeague,events/strSeason,events/strDescriptionEN,events/strHomeTeam,events/strAwayTeam,events/intHomeScore,events/intRound,events/intAwayScore,events/intSpectators,events/strOfficial,events/strTimestamp,events/dateEvent,events/dateEventLocal,events/strTime,events/strTimeLocal,events/strTVStation,events/idHomeTeam,events/idAwayTeam,events/intScore,events/intScoreVotes,events/strResult,events/strVenue,events/strCountry,events/strCity,events/strPoster,events/strSquare,events/strFanart,events/strThumb,events/strBanner,events/strMap,events/strTweet1,events/strTweet2,events/strTweet3,events/strVideo,events/strStatus,events/strPostponed,events/strLocked
1570716,,867956,Arsenal vs Leicester,Leicester @ Arsenal,English Premier League 2022-08-13 Arsenal vs Leicester,Soccer,4328,English Premier League,2022-2023,,Arsenal,Leicester,4,2,2,,,2022-08-13T14:00:00+00:00,2022-08-13,2022-08-13,14:00:00,15:00:00,,133604,133626,,,,Emirates Stadium,England,,https://www.thesportsdb.com/images/media/event/poster/p7fgb91659895719.jpg,https://www.thesportsdb.com/images/media/event/square/cmxlfj1659893271.jpg,,https://www.thesportsdb.com/images/media/event/thumb/iczvxd1659642260.jpg,https://www.thesportsdb.com/images/media/event/banner/6iyfic1659896708.jpg,,,,,https://www.youtube.com/watch?v=PWRSC9zEymk,Match Finished,no,unlocked
1570717,,867957,Aston Villa vs Everton,Everton @ Aston Villa,English Premier League 2022-08-13 Aston Villa vs Everton,Soccer,4328,English Premier League,2022-2023,Steven Gerrard's Aston Villa side welcome Everton to Villa Park in the Premier League.,Aston Villa,Everton,2,2,1,,,2022-08-13T11:30:00+00:00,2022-08-13,2022-08-13,11:30:00,12:30:00,,133601,133615,,,,Villa Park,England,,https://www.thesportsdb.com/images/media/event/poster/uf2gqs1659895719.jpg,https://www.thesportsdb.com/images/media/event/square/diupza1659893272.jpg,,https://www.thesportsdb.com/images/media/event/thumb/jpt9ix1659642261.jpg,https://www.thesportsdb.com/images/media/event/banner/s6e2t41659896709.jpg,,,,,https://www.youtube.com/watch?v=ZFZynMX4Zkk,Match Finished,no,unlocked
1570718,,867958,Brentford vs Manchester United,Man United @ Brentford,English Premier League 2022-08-13 Brentford vs Manchester United,Soccer,4328,English Premier League,2022-2023,,Brentford,Manchester United,4,2,0,,,2022-08-13T16:30:00+00:00,2022-08-13,2022-08-13,16:30:00,17:30:00,,134355,133612,,,,Gtech Community Stadium,England,,https://www.thesportsdb.com/images/media/event/poster/ddq9c71659895720.jpg,https://www.thesportsdb.com/images/media/event/square/rr512q1659893272.jpg,,https://www.thesportsdb.com/images/media/event/thumb/4k0kqf1659642261.jpg,https://www.thesportsdb.com/images/media/event/banner/efhqgl1659896710.jpg,,,,,https://www.youtube.com/watch?v=B8L51PxSO7s,Match Finished,no,unlocked
1570719,,867959,Brighton vs Newcastle,Newcastle @ Brighton,English Premier League 2022-08-13 Brighton vs Newcastle,Soccer,4328,English Premier League,2022-2023,,Brighton,Newcastle,0,2,0,,,2022-08-13T14:00:00+00:00,2022-08-13,2022-08-13,14:00:00,15:00:00,,133619,134777,,,,The American Express Community Stadium,England,,https://www.thesportsdb.com/images/media/event/poster/xvmko21659895721.jpg,https://www.thesportsdb.com/images/media/event/square/qzvkp51659893273.jpg,,https://www.thesportsdb.com/images/media/event/thumb/hp8bn11659642262.jpg,https://www.thesportsdb.com/images/media/event/banner/lzsq8b1659896710.jpg,,,,,https://www.youtube.com/watch?v=IxDoyEmfVwo,Match Finished,no,unlocked
1570722,,867962,Manchester City vs Bournemouth,Bournemouth @ Man City,English Premier League 2022-08-13 Manchester City vs Bournemouth,Soccer,4328,English Premier League,2022-2023,,Manchester City,Bournemouth,4,2,0,,,2022-08-13T14:00:00+00:00,2022-08-13,2022-08-13,14:00:00,15:00:00,,133613,134301,,,,Etihad Stadium,England,,https://www.thesportsdb.com/images/media/event/poster/7v52gb1659895722.jpg,https://www.thesportsdb.com/images/media/event/square/lgtp121659893274.jpg,,https://www.thesportsdb.com/images/media/event/thumb/hymcbd1659642263.jpg,https://www.thesportsdb.com/images/media/event/banner/d2dilj1659896712.jpg,,,,,https://www.youtube.com/watch?v=G1JQc5F-w_g,Match Finished,no,unlocked
1570724,,867964,Southampton vs Leeds,Leeds @ Southampton,English Premier League 2022-08-13 Southampton vs Leeds,Soccer,4328,English Premier League,2022-2023,,Southampton,Leeds,2,2,2,,,2022-08-13T14:00:00+00:00,2022-08-13,2022-08-13,14:00:00,15:00:00,,134778,133635,,,,St. Mary's Stadium,England,,https://www.thesportsdb.com/images/media/event/poster/u2wz7d1659895723.jpg,https://www.thesportsdb.com/images/media/event/square/qnljzg1659893275.jpg,,https://www.thesportsdb.com/images/media/event/thumb/wbbizp1659642264.jpg,https://www.thesportsdb.com/images/media/event/banner/z2avnz1659896712.jpg,,,,,https://www.youtube.com/watch?v=DP7oiIuNLsc,Match Finished,no,unlocked
1570725,,867965,Wolves vs Fulham,Fulham @ Wolves,English Premier League 2022-08-13 Wolves vs Fulham,Soccer,4328,English Premier League,2022-2023,,Wolves,Fulham,0,2,0,,,2022-08-13T14:00:00+00:00,2022-08-13,2022-08-13,14:00:00,15:00:00,,133599,133600,,,,Molineux Stadium,England,,https://www.thesportsdb.com/images/media/event/poster/iq5sog1659895723.jpg,https://www.thesportsdb.com/images/media/event/square/6ajs6d1659893275.jpg,,https://www.thesportsdb.com/images/media/event/thumb/vgptnv1659642265.jpg,https://www.thesportsdb.com/images/media/event/banner/us23nu1659896712.jpg,,,,,https://www.youtube.com/watch?v=Xh7AL1AD86o,Match Finished,no,unlocked
1570720,,867960,Chelsea vs Tottenham,Tottenham @ Chelsea,English Premier League 2022-08-14 Chelsea vs Tottenham,Soccer,4328,English Premier League,2022-2023,,Chelsea,Tottenham,2,2,2,,,2022-08-14T15:30:00+00:00,2022-08-14,2022-08-14,15:30:00,16:30:00,,133610,133616,,,,Stamford Bridge,England,,https://www.thesportsdb.com/images/media/event/poster/ji6djy1659895721.jpg,https://www.thesportsdb.com/images/media/event/square/dml4xg1659893273.jpg,,https://www.thesportsdb.com/images/media/event/thumb/byotfe1659642262.jpg,https://www.thesportsdb.com/images/media/event/banner/4cvjs71659896711.jpg,,,,,https://www.youtube.com/watch?v=jRkqMMk2KT4,Match Finished,no,unlocked
1571088,,867963,Nottingham Forest vs West Ham,West Ham @ Nottingham Forest,English Premier League 2022-08-14 Nottingham Forest vs West Ham,Soccer,4328,English Premier League,2022-2023,,Nottingham Forest,West Ham,1,2,0,,,2022-08-14T13:00:00+00:00,2022-08-14,2022-08-14,13:00:00,14:00:00,,133720,133636,,,,The City Ground,England,,https://www.thesportsdb.com/images/media/event/poster/oe3pxe1659895883.jpg,https://www.thesportsdb.com/images/media/event/square/6vvia41659893441.jpg,,https://www.thesportsdb.com/images/media/event/thumb/an36b51659642433.jpg,https://www.thesportsdb.com/images/media/event/banner/79p2zy1659896859.jpg,,,,,https://www.youtube.com/watch?v=U7NkwoYTi_Q,Match Finished,no,unlocked
1570721,,867961,Liverpool vs Crystal Palace,Crystal Palace @ Liverpool,English Premier League 2022-08-15 Liverpool vs Crystal Palace,Soccer,4328,English Premier League,2022-2023,,Liverpool,Crystal Palace,1,2,1,,,2022-08-15T19:00:00+00:00,2022-08-15,2022-08-15,19:00:00,20:00:00,,133602,133632,,,,Anfield,England,,https://www.thesportsdb.com/images/media/event/poster/6lw1ih1659895722.jpg,https://www.thesportsdb.com/images/media/event/square/w7c1061659893274.jpg,,https://www.thesportsdb.com/images/media/event/thumb/86tv6e1659642263.jpg,https://www.thesportsdb.com/images/media/event/banner/yt925i1659896711.jpg,,,,,https://www.youtube.com/watch?v=uotAaUUCtvs,Match Finished,no,unlocked
1570726,,867966,Bournemouth vs Arsenal,Arsenal @ Bournemouth,English Premier League 2022-08-20 Bournemouth vs Arsenal,Soccer,4328,English Premier League,2022-2023,Arsenal visits Bournemouth's home on matchday three of the Premier with a Gabriel Jesús in a state of thanks after his brace against Leicester. The local team arrives at the match after a tough defeat against Manchester City.,Bournemouth,Arsenal,0,3,3,,,2022-08-20T16:30:00+00:00,2022-08-20,2022-08-20,16:30:00,17:30:00,,134301,133604,,,,Vitality Stadium,England,,https://www.thesportsdb.com/images/media/event/poster/by8bzu1659895724.jpg,https://www.thesportsdb.com/images/media/event/square/0xux371659893275.jpg,,https://www.thesportsdb.com/images/media/event/thumb/9v4tey1659642265.jpg,https://www.thesportsdb.com/images/media/event/banner/wjrt5l1659896713.jpg,,,,,https://www.youtube.com/watch?v=JZqyxMg_Vws,Match Finished,no,unlocked
1570727,,867967,Crystal Palace vs Aston Villa,Aston Villa @ Crystal Palace,English Premier League 2022-08-20 Crystal Palace vs Aston Villa,Soccer,4328,English Premier League,2022-2023,,Crystal Palace,Aston Villa,3,3,1,,,2022-08-20T14:00:00+00:00,2022-08-20,2022-08-20,14:00:00,15:00:00,,133632,133601,,,,Selhurst Park,England,,https://www.thesportsdb.com/images/media/event/poster/5ynd9t1659895724.jpg,https://www.thesportsdb.com/images/media/event/square/jfdegx1659893276.jpg,,https://www.thesportsdb.com/images/media/event/thumb/uxqeth1659642265.jpg,https://www.thesportsdb.com/images/media/event/banner/o95ldy1659896713.jpg,,,,,https://www.youtube.com/watch?v=jbSnlBW6rsI,Match Finished,no,unlocked
1570729,,867969,Fulham vs Brentford,Brentford @ Fulham,English Premier League 2022-08-20 Fulham vs Brentford,Soccer,4328,English Premier League,2022-2023,,Fulham,Brentford,3,3,2,,,2022-08-20T14:00:00+00:00,2022-08-20,2022-08-20,14:00:00,15:00:00,,133600,134355,,,,Craven Cottage,England,,https://www.thesportsdb.com/images/media/event/poster/ndnhv41659895725.jpg,https://www.thesportsdb.com/images/media/event/square/eshcqo1659893277.jpg,,https://www.thesportsdb.com/images/media/event/thumb/uxhkqr1659642266.jpg,https://www.thesportsdb.com/images/media/event/banner/txqp651659896713.jpg,,,,,https://www.youtube.com/watch?v=Ru52uEY6VSc,Match Finished,no,unlocked
1570731,,867971,Leicester vs Southampton,Southampton @ Leicester,English Premier League 2022-08-20 Leicester vs Southampton,Soccer,4328,English Premier League,2022-2023,,Leicester,Southampton,1,3,2,,,2022-08-20T14:00:00+00:00,2022-08-20,2022-08-20,14:00:00,15:00:00,,133626,134778,,,,King Power Stadium,England,,https://www.thesportsdb.com/images/media/event/poster/gu8kwv1659895726.jpg,https://www.thesportsdb.com/images/media/event/square/6g2nb91659893278.jpg,,https://www.thesportsdb.com/images/media/event/thumb/baya3c1659642267.jpg,https://www.thesportsdb.com/images/media/event/banner/4o7xot1659896714.jpg,,,,,https://www.youtube.com/watch?v=Agi3dFM7pg8,Match Finished,no,unlocked
1570734,,867974,Tottenham vs Wolves,Wolves @ Tottenham,English Premier League 2022-08-20 Tottenham vs Wolves,Soccer,4328,English Premier League,2022-2023,"Tottenham and Wolverhampton open the third day of the Premier League. The Spurs arrive at the meeting after drawing an in extremis draw against Chelsea at Stanford Brigde, thanks to a goal from Harry Kane. For their part, the Wolves go to the Tottenham Hotspur Stadium after drawing 0-0 at home against Fulham.",Tottenham,Wolves,1,3,0,,,2022-08-20T11:30:00+00:00,2022-08-20,2022-08-20,11:30:00,12:30:00,,133616,133599,,,,Tottenham Hotspur Stadium,England,,https://www.thesportsdb.com/images/media/event/poster/p0w1ck1659895728.jpg,https://www.thesportsdb.com/images/media/event/square/itl3ay1659893279.jpg,,https://www.thesportsdb.com/images/media/event/thumb/ql5t931659642269.jpg,https://www.thesportsdb.com/images/media/event/banner/dl8lhx1659896715.jpg,,,,,https://www.youtube.com/watch?v=OWdWt4WHBLQ,Match Finished,no,unlocked
1571089,,867968,Everton vs Nottingham Forest,Nottingham Forest @ Everton,English Premier League 2022-08-20 Everton vs Nottingham Forest,Soccer,4328,English Premier League,2022-2023,,Everton,Nottingham Forest,1,3,1,,,2022-08-20T14:00:00+00:00,2022-08-20,2022-08-20,14:00:00,15:00:00,,133615,133720,,,,Goodison Park,England,,https://www.thesportsdb.com/images/media/event/poster/j4vpq01659895883.jpg,https://www.thesportsdb.com/images/media/event/square/itm9tv1659893441.jpg,,https://www.thesportsdb.com/images/media/event/thumb/07plpd1659642434.jpg,https://www.thesportsdb.com/images/media/event/banner/52leer1659896859.jpg,,,,,https://www.youtube.com/watch?v=uzHMTmrCOmk,Match Finished,no,unlocked
1570730,,867970,Leeds vs Chelsea,Chelsea @ Leeds,English Premier League 2022-08-21 Leeds vs Chelsea,Soccer,4328,English Premier League,2022-2023,Elland Road hosts the meeting between Leeds United and Chelsea corresponding to the third day of the Premier League. Both teams come to the meeting after adding a point in the last day.,Leeds,Chelsea,3,3,0,,,2022-08-21T13:00:00+00:00,2022-08-21,2022-08-21,13:00:00,14:00:00,,133635,133610,,,,Elland Road,England,,https://www.thesportsdb.com/images/media/event/poster/yrpuil1659895725.jpg,https://www.thesportsdb.com/images/media/event/square/7lhmz01659893277.jpg,,https://www.thesportsdb.com/images/media/event/thumb/8bwp851659642266.jpg,https://www.thesportsdb.com/images/media/event/banner/47ymis1659896714.jpg,,,,,https://www.youtube.com/watch?v=pvZKSlD9r1M,Match Finished,no,unlocked
1570733,,867973,Newcastle vs Manchester City,Man City @ Newcastle,English Premier League 2022-08-21 Newcastle vs Manchester City,Soccer,4328,English Premier League,2022-2023,,Newcastle,Manchester City,3,3,3,,,2022-08-21T15:30:00+00:00,2022-08-21,2022-08-21,15:30:00,16:30:00,,134777,133613,,,,St. James' Park,England,,https://www.thesportsdb.com/images/media/event/poster/f7uvcl1659895728.jpg,https://www.thesportsdb.com/images/media/event/square/oy2px71659893279.jpg,,https://www.thesportsdb.com/images/media/event/thumb/93imqm1659642268.jpg,https://www.thesportsdb.com/images/media/event/banner/324w0u1659896715.jpg,,,,,https://www.youtube.com/watch?v=6u-M-R6q6Ck,Match Finished,no,unlocked
1570735,,867975,West Ham vs Brighton,Brighton @ West Ham,English Premier League 2022-08-21 West Ham vs Brighton,Soccer,4328,English Premier League,2022-2023,,West Ham,Brighton,0,3,2,,,2022-08-21T13:00:00+00:00,2022-08-21,2022-08-21,13:00:00,14:00:00,,133636,133619,,,,London Stadium,England,,https://www.thesportsdb.com/images/media/event/poster/qxe0p21659895729.jpg,https://www.thesportsdb.com/images/media/event/square/pcnhoo1659893280.jpg,,https://www.thesportsdb.com/images/media/event/thumb/p159kx1659642269.jpg,https://www.thesportsdb.com/images/media/event/banner/w8nm9g1659896716.jpg,,,,,https://www.youtube.com/watch?v=hjV9v_6kCTM,Match Finished,no,unlocked
1570732,,867972,Manchester United vs Liverpool,Liverpool @ Man United,English Premier League 2022-08-22 Manchester United vs Liverpool,Soccer,4328,English Premier League,2022-2023,"The England classic is here! Manchester United and Liverpool face each other in a real match in which each team goes through very different dynamics. The Red Devils still do not know the victory in this Premier League and come from a blushing 4-0 against Brentford. For its part, Jurgen Klopp's team, without Darwin Nuñez, arrives at Old Trafford after drawing against Crystal Palace last day.",Manchester United,Liverpool,2,3,1,,,2022-08-22T19:00:00+00:00,2022-08-22,2022-08-22,19:00:00,20:00:00,,133612,133602,,,,Old Trafford,England,,https://www.thesportsdb.com/images/media/event/poster/xc94lu1659895727.jpg,https://www.thesportsdb.com/images/media/event/square/m5z70d1659893278.jpg,,https://www.thesportsdb.com/images/media/event/thumb/l6ruan1659642267.jpg,https://www.thesportsdb.com/images/media/event/banner/a163uv1659896715.jpg,,,,,https://www.youtube.com/watch?v=5hqrO-B703Q,Match Finished,no,unlocked
1570736,,867976,Arsenal vs Fulham,Fulham @ Arsenal,English Premier League 2022-08-27 Arsenal vs Fulham,Soccer,4328,English Premier League,2022-2023,"Arsenal wants to continue the streak, they already have three of three, in the second London derby of this campaign. Fulham are bad at Gunners. They have only added three wins out of 30 duels against their neighbors and never as visitors.",Arsenal,Fulham,2,4,1,,,2022-08-27T16:30:00+00:00,2022-08-27,2022-08-27,16:30:00,17:30:00,,133604,133600,,,,Emirates Stadium,England,,https://www.thesportsdb.com/images/media/event/poster/34jnvj1659895729.jpg,https://www.thesportsdb.com/images/media/event/square/3y3l271659893281.jpg,https://www.thesportsdb.com/images/media/event/fanart/bhk54s1661675803.jpg,https://www.thesportsdb.com/images/media/event/thumb/0tcz6e1659642270.jpg,https://www.thesportsdb.com/images/media/event/banner/7q62h41659896716.jpg,,,,,https://www.youtube.com/watch?v=PiTbN4oZ9qQ,Match Finished,no,unlocked
