id_partido;nombre_partido;partido_torneo;IdLiga;torneo;temporada;descripcion_partido;EquipoLocal;EquipoVisitante;GolLocal;fecha_torneo;GolVisitante;espectadores;fecha_hora_partido;fecha_partido;hora_partido;fecha_hora_partido;Id_EquipoLocal;Id_EquipoVisitante;estadio;pais;ciudad;poster_partido;imagen_partido;partido_fanart;partido_thumb;partido_banner;partido_video;estado_partido;partido_pospuesto
1036544;Fulham vs Man City;English Premier League 2021-03-13 Fulham vs Manchester City;4328;English Premier League;2020-2021;;Fulham;Manchester City;0;28;3;;2021-03-13T20:00:00+00:00;13/3/2021;20:00:00;20:00:00;133600;133613;Craven Cottage;England;;;;;https://www.thesportsdb.com/images/media/event/thumb/8sfmzr1603530657.jpg;;https://www.youtube.com/watch?v=daZO6dRgnOU;Match Finished;no
1036545;Leeds vs Chelsea;English Premier League 2021-03-13 Leeds vs Chelsea;4328;English Premier League;2020-2021;;Leeds;Chelsea;0;28;0;;2021-03-13T12:30:00+00:00;13/3/2021;12:30:00;12:30:00;133635;133610;Elland Road;England;;;;;https://www.thesportsdb.com/images/media/event/thumb/1hqzgh1603530658.jpg;;https://www.youtube.com/watch?v=-26dydSuThg;Match Finished;no
1036541;Arsenal vs Tottenham;English Premier League 2021-03-14 Arsenal vs Tottenham;4328;English Premier League;2020-2021;;Arsenal;Tottenham;2;28;1;;2021-03-14T16:30:00+00:00;14/3/2021;16:30:00;16:30:00;133604;133616;Emirates Stadium;England;;;;;https://www.thesportsdb.com/images/media/event/thumb/l8jiz91603530661.jpg;;https://www.youtube.com/watch?v=cS9gV8zA89E;Match Finished;no
1036546;Leicester vs Sheffield United;English Premier League 2021-03-14 Leicester vs Sheffield United;4328;English Premier League;2020-2021;;Leicester;Sheffield United;5;28;0;;2021-03-14T14:00:00+00:00;14/3/2021;14:00:00;14:00:00;133626;133811;King Power Stadium;England;;;;;https://www.thesportsdb.com/images/media/event/thumb/nr58tv1603530658.jpg;;https://www.youtube.com/watch?v=fB8C6J_Hfbc;Match Finished;no
1036547;Man United vs West Ham;English Premier League 2021-03-14 Manchester United vs West Ham;4328;English Premier League;2020-2021;;Manchester United;West Ham;1;28;0;;2021-03-14T19:15:00+00:00;14/3/2021;19:15:00;19:15:00;133612;133636;Old Trafford;England;;;;;https://www.thesportsdb.com/images/media/event/thumb/imss4q1603530659.jpg;;https://www.youtube.com/watch?v=cI7GcXOdV3E;Match Finished;no
1036549;Southampton vs Brighton;English Premier League 2021-03-14 Southampton vs Brighton;4328;English Premier League;2020-2021;;Southampton;Brighton;1;28;2;;2021-03-14T12:00:00+00:00;14/3/2021;12:00:00;12:00:00;134778;133619;St. Mary's Stadium;England;;;;;https://www.thesportsdb.com/images/media/event/thumb/f280mi1603530660.jpg;;https://www.youtube.com/watch?v=0_giHV2m3m0;Match Finished;no
1036550;Wolves vs Liverpool;English Premier League 2021-03-15 Wolves vs Liverpool;4328;English Premier League;2020-2021;;Wolves;Liverpool;0;28;1;;2021-03-15T20:00:00+00:00;15/3/2021;20:00:00;20:00:00;133599;133602;Molineux Stadium;England;;;;;https://www.thesportsdb.com/images/media/event/thumb/37yghv1603530660.jpg;;https://www.youtube.com/watch?v=Bg9kBlM5okI;Match Finished;no
1036554;Fulham vs Leeds;English Premier League 2021-03-19 Fulham vs Leeds;4328;English Premier League;2020-2021;;Fulham;Leeds;1;29;2;;2021-03-19T20:00:00+00:00;19/3/2021;20:00:00;20:00:00;133600;133635;Craven Cottage;England;;;;;https://www.thesportsdb.com/images/media/event/thumb/4x0f141603530663.jpg;;https://www.youtube.com/watch?v=0x3sxOffrAU;Match Finished;no
1036551;Brighton vs Newcastle;English Premier League 2021-03-20 Brighton vs Newcastle;4328;English Premier League;2020-2021;;Brighton;Newcastle;3;29;0;;2021-03-20T20:00:00+00:00;20/3/2021;20:00:00;20:00:00;133619;134777;The American Express Community Stadium;England;;;;;https://www.thesportsdb.com/images/media/event/thumb/0fpv7h1603530662.jpg;;https://www.youtube.com/watch?v=IO1hlOV80aU;Match Finished;no
1032863;Aston Villa vs Tottenham;English Premier League 2021-03-21 Aston Villa vs Tottenham;4328;English Premier League;2020-2021;;Aston Villa;Tottenham;0;18;2;;2021-03-21T19:30:00+00:00;21/3/2021;19:30:00;19:30:00;133601;133616;Villa Park;England;;;;;https://www.thesportsdb.com/images/media/event/thumb/gmd6x01603530610.jpg;;https://www.youtube.com/watch?v=tg9waTRXC9A;Match Finished;no
1036560;West Ham vs Arsenal;English Premier League 2021-03-21 West Ham vs Arsenal;4328;English Premier League;2020-2021;;West Ham;Arsenal;3;29;3;;2021-03-21T15:00:00+00:00;21/3/2021;15:00:00;15:00:00;133636;133604;London Stadium;England;;;;;https://www.thesportsdb.com/images/media/event/thumb/fuobbm1603530666.jpg;;https://www.youtube.com/watch?v=HhYeVXpdlkQ;Match Finished;no
1036561;Arsenal vs Liverpool;English Premier League 2021-04-03 Arsenal vs Liverpool;4328;English Premier League;2020-2021;;Arsenal;Liverpool;0;30;3;;2021-04-03T19:00:00+00:00;3/4/2021;19:00:00;20:00:00;133604;133602;Emirates Stadium;England;;;;;https://www.thesportsdb.com/images/media/event/thumb/xszxrc1603530667.jpg;;https://www.youtube.com/watch?v=Cd3qSlnltmM;Match Finished;no
1036563;Chelsea vs West Brom;English Premier League 2021-04-03 Chelsea vs West Brom;4328;English Premier League;2020-2021;;Chelsea;West Brom;2;30;5;;2021-04-03T11:30:00+00:00;3/4/2021;11:30:00;12:30:00;133610;133611;Stamford Bridge;England;;;;;https://www.thesportsdb.com/images/media/event/thumb/91q9fa1603530667.jpg;;https://www.youtube.com/watch?v=UzNWRUdPo9M;Match Finished;no
1036565;Leeds vs Sheffield United;English Premier League 2021-04-03 Leeds vs Sheffield United;4328;English Premier League;2020-2021;;Leeds;Sheffield United;2;30;1;;2021-04-03T14:00:00+00:00;3/4/2021;14:00:00;15:00:00;133635;133811;Elland Road;England;;;;;https://www.thesportsdb.com/images/media/event/thumb/i9zham1603530668.jpg;;https://www.youtube.com/watch?v=Oq6zBrPmFWs;Match Finished;no
1036566;Leicester vs Man City;English Premier League 2021-04-03 Leicester vs Manchester City;4328;English Premier League;2020-2021;;Leicester;Manchester City;0;30;2;;2021-04-03T16:30:00+00:00;3/4/2021;16:30:00;17:30:00;133626;133613;King Power Stadium;England;;;;;https://www.thesportsdb.com/images/media/event/thumb/3jkv7e1603530669.jpg;;https://www.youtube.com/watch?v=Aj56hKEOmhY;Match Finished;no
1036562;Aston Villa vs Fulham;English Premier League 2021-04-04 Aston Villa vs Fulham;4328;English Premier League;2020-2021;;Aston Villa;Fulham;3;30;1;;2021-04-04T15:30:00+00:00;4/4/2021;15:30:00;16:30:00;133601;133600;Villa Park;England;;;;;https://www.thesportsdb.com/images/media/event/thumb/1nutc11603530667.jpg;;https://www.youtube.com/watch?v=BUZTrEZVZQY;Match Finished;no
1036567;Man United vs Brighton;English Premier League 2021-04-04 Manchester United vs Brighton;4328;English Premier League;2020-2021;;Manchester United;Brighton;2;30;1;;2021-04-04T18:30:00+00:00;4/4/2021;18:30:00;19:30:00;133612;133619;Old Trafford;England;;;;;https://www.thesportsdb.com/images/media/event/thumb/ob4vpl1603530669.jpg;;https://www.youtube.com/watch?v=8GOEGsrIi68;Match Finished;no
1036568;Newcastle vs Tottenham;English Premier League 2021-04-04 Newcastle vs Tottenham;4328;English Premier League;2020-2021;;Newcastle;Tottenham;2;30;2;;2021-04-04T13:05:00+00:00;4/4/2021;13:05:00;14:05:00;134777;133616;St. James' Park;England;;;;;https://www.thesportsdb.com/images/media/event/thumb/p96njh1603530670.jpg;;https://www.youtube.com/watch?v=CQgz3L5waFA;Match Finished;no
1036569;Southampton vs Burnley;English Premier League 2021-04-04 Southampton vs Burnley;4328;English Premier League;2020-2021;;Southampton;Burnley;3;30;2;;2021-04-04T11:00:00+00:00;4/4/2021;11:00:00;12:00:00;134778;133623;St. Mary's Stadium;England;;;;;https://www.thesportsdb.com/images/media/event/thumb/9ly9mr1603530670.jpg;;https://www.youtube.com/watch?v=MnZeXLPz_Dk;Match Finished;no
1036564;Everton vs Crystal Palace;English Premier League 2021-04-05 Everton vs Crystal Palace;4328;English Premier League;2020-2021;;Everton;Crystal Palace;1;30;1;;2021-04-05T17:00:00+00:00;5/4/2021;17:00:00;18:00:00;133615;133632;Goodison Park;England;;;;;https://www.thesportsdb.com/images/media/event/thumb/y4sltg1603530668.jpg;;https://www.youtube.com/watch?v=Rd5g8Yr6r5Y;Match Finished;no
1036570;Wolves vs West Ham;English Premier League 2021-04-05 Wolves vs West Ham;4328;English Premier League;2020-2021;;Wolves;West Ham;2;30;3;;2021-04-05T19:15:00+00:00;5/4/2021;19:15:00;20:15:00;133599;133636;Molineux Stadium;England;;;;;https://www.thesportsdb.com/images/media/event/thumb/5mywd91603530671.jpg;;https://www.youtube.com/watch?v=WnxHIXLzfko;Match Finished;no
1036574;Fulham vs Wolves;English Premier League 2021-04-09 Fulham vs Wolves;4328;English Premier League;2020-2021;;Fulham;Wolves;0;31;1;;2021-04-09T19:00:00+00:00;9/4/2021;19:00:00;20:00:00;133600;133599;Craven Cottage;England;;;;;https://www.thesportsdb.com/images/media/event/thumb/sqw3b21603530673.jpg;;https://www.youtube.com/watch?v=emsZeMZRU4k;Match Finished;no
1036573;Crystal Palace vs Chelsea;English Premier League 2021-04-10 Crystal Palace vs Chelsea;4328;English Premier League;2020-2021;;Crystal Palace;Chelsea;1;31;4;;2021-04-10T16:30:00+00:00;10/4/2021;16:30:00;17:30:00;133632;133610;Selhurst Park;England;;;;;https://www.thesportsdb.com/images/media/event/thumb/4mz3pe1603530672.jpg;;https://www.youtube.com/watch?v=srOu2Vt9Gho;Match Finished;no
1036575;Liverpool vs Aston Villa;English Premier League 2021-04-10 Liverpool vs Aston Villa;4328;English Premier League;2020-2021;;Liverpool;Aston Villa;2;31;1;;2021-04-10T14:00:00+00:00;10/4/2021;14:00:00;15:00:00;133602;133601;Anfield;England;;;;;https://www.thesportsdb.com/images/media/event/thumb/0piubq1603530673.jpg;;https://www.youtube.com/watch?v=7slxbYw3J0M;Match Finished;no
1036576;Man City vs Leeds;English Premier League 2021-04-10 Manchester City vs Leeds;4328;English Premier League;2020-2021;;Manchester City;Leeds;1;31;2;;2021-04-10T11:30:00+00:00;10/4/2021;11:30:00;12:30:00;133613;133635;Etihad Stadium;England;;;;;https://www.thesportsdb.com/images/media/event/thumb/qaekvc1603530673.jpg;;https://www.youtube.com/watch?v=hFHiCH-kCUA;Match Finished;no
1036572;Burnley vs Newcastle;English Premier League 2021-04-11 Burnley vs Newcastle;4328;English Premier League;2020-2021;;Burnley;Newcastle;1;31;2;;2021-04-11T11:00:00+00:00;11/4/2021;11:00:00;12:00:00;133623;134777;Turf Moor;England;;;;;https://www.thesportsdb.com/images/media/event/thumb/pc7s8z1603530672.jpg;;https://www.youtube.com/watch?v=8gxb2e5NhCY;Match Finished;no
1036577;Sheffield United vs Arsenal;English Premier League 2021-04-11 Sheffield United vs Arsenal;4328;English Premier League;2020-2021;;Sheffield United;Arsenal;0;31;3;;2021-04-11T18:00:00+00:00;11/4/2021;18:00:00;19:00:00;133811;133604;Bramall Lane;England;;;;;https://www.thesportsdb.com/images/media/event/thumb/zsohmx1603530674.jpg;;https://www.youtube.com/watch?v=qKTtEuC4dR8;Match Finished;no
1036578;Tottenham vs Man United;English Premier League 2021-04-11 Tottenham vs Manchester United;4328;English Premier League;2020-2021;;Tottenham;Manchester United;1;31;3;;2021-04-11T15:30:00+00:00;11/4/2021;15:30:00;16:30:00;133616;133612;Tottenham Hotspur Stadium;England;;;;;https://www.thesportsdb.com/images/media/event/thumb/htd24q1603530674.jpg;;https://www.youtube.com/watch?v=O6OxhfAh5gk;Match Finished;no
1036580;West Ham vs Leicester;English Premier League 2021-04-11 West Ham vs Leicester;4328;English Premier League;2020-2021;;West Ham;Leicester;3;31;2;;2021-04-11T13:05:00+00:00;11/4/2021;13:05:00;14:05:00;133636;133626;London Stadium;England;;;;;https://www.thesportsdb.com/images/media/event/thumb/p23gms1603530675.jpg;;https://www.youtube.com/watch?v=GNczvS8EtWY;Match Finished;no
1036571;Brighton vs Everton;English Premier League 2021-04-12 Brighton vs Everton;4328;English Premier League;2020-2021;;Brighton;Everton;0;31;0;;2021-04-12T19:15:00+00:00;12/4/2021;19:15:00;20:15:00;133619;133615;The American Express Community Stadium;England;;;;;https://www.thesportsdb.com/images/media/event/thumb/ohvcr51603530671.jpg;;https://www.youtube.com/watch?v=kGlcVN-iioE;Match Finished;no
1036579;West Brom vs Southampton;English Premier League 2021-04-12 West Brom vs Southampton;4328;English Premier League;2020-2021;;West Brom;Southampton;3;31;0;;2021-04-12T17:00:00+00:00;12/4/2021;17:00:00;18:00:00;133611;134778;The Hawthorns;England;;;;;https://www.thesportsdb.com/images/media/event/thumb/iyoldl1603530675.jpg;;https://www.youtube.com/watch?v=bSkgwo2QbIs;Match Finished;no
1036584;Everton vs Tottenham;English Premier League 2021-04-16 Everton vs Tottenham;4328;English Premier League;2020-2021;;Everton;Tottenham;2;32;2;;2021-04-16T19:00:00+00:00;16/4/2021;19:00:00;20:00:00;133615;133616;Goodison Park;England;;;;;https://www.thesportsdb.com/images/media/event/thumb/lst3lc1603530677.jpg;;https://www.youtube.com/watch?v=8aUS0RiIRTA;Match Finished;no
1036588;Newcastle vs West Ham;English Premier League 2021-04-17 Newcastle vs West Ham;4328;English Premier League;2020-2021;;Newcastle;West Ham;3;32;2;;2021-04-17T11:30:00+00:00;17/4/2021;11:30:00;12:30:00;134777;133636;St. James' Park;England;;;;;https://www.thesportsdb.com/images/media/event/thumb/4gbre41603530679.jpg;;https://www.youtube.com/watch?v=GJFnDZd7joY;Match Finished;no
1036590;Wolves vs Sheffield United;English Premier League 2021-04-17 Wolves vs Sheffield United;4328;English Premier League;2020-2021;;Wolves;Sheffield United;1;32;0;;2021-04-17T19:15:00+00:00;17/4/2021;19:15:00;20:15:00;133599;133811;Molineux Stadium;England;;;;;https://www.thesportsdb.com/images/media/event/thumb/fv409w1603530680.jpg;;https://www.youtube.com/watch?v=_NTyfxUp_gE;Match Finished;no
1036581;Arsenal vs Fulham;English Premier League 2021-04-18 Arsenal vs Fulham;4328;English Premier League;2020-2021;;Arsenal;Fulham;1;32;1;;2021-04-18T12:30:00+00:00;18/4/2021;12:30:00;13:30:00;133604;133600;Emirates Stadium;England;;;;;https://www.thesportsdb.com/images/media/event/thumb/f3sutl1603530676.jpg;;https://www.youtube.com/watch?v=yUe0EahEgXk;Match Finished;no
1036587;Man United vs Burnley;English Premier League 2021-04-18 Manchester United vs Burnley;4328;English Premier League;2020-2021;;Manchester United;Burnley;3;32;1;;2021-04-18T15:00:00+00:00;18/4/2021;15:00:00;16:00:00;133612;133623;Old Trafford;England;;;;;https://www.thesportsdb.com/images/media/event/thumb/589tw61603530679.jpg;;https://www.youtube.com/watch?v=JNT-9FNiv3E;Match Finished;no
1036585;Leeds vs Liverpool;English Premier League 2021-04-19 Leeds vs Liverpool;4328;English Premier League;2020-2021;;Leeds;Liverpool;1;32;1;;2021-04-19T19:00:00+00:00;19/4/2021;19:00:00;20:00:00;133635;133602;Elland Road;England;;;;;https://www.thesportsdb.com/images/media/event/thumb/39u7oh1603530678.jpg;;https://www.youtube.com/watch?v=MONTPHKlJbI;Match Finished;no
1036583;Chelsea vs Brighton;English Premier League 2021-04-20 Chelsea vs Brighton;4328;English Premier League;2020-2021;;Chelsea;Brighton;0;32;0;;2021-04-20T19:15:00+00:00;20/4/2021;19:15:00;20:15:00;133610;133619;Stamford Bridge;England;;;;;https://www.thesportsdb.com/images/media/event/thumb/plti4o1603530677.jpg;;https://www.youtube.com/watch?v=tqQL8kwcqo8;Match Finished;no
1036558;Tottenham vs Southampton;English Premier League 2021-04-21 Tottenham vs Southampton;4328;English Premier League;2020-2021;;Tottenham;Southampton;2;29;1;;2021-04-21T17:00:00+00:00;21/4/2021;17:00:00;18:00:00;133616;134778;Tottenham Hotspur Stadium;England;;;;;https://www.thesportsdb.com/images/media/event/thumb/ym09me1603530665.jpg;;https://www.youtube.com/watch?v=_JkuwOoEFYA;Match Finished;no
1036582;Aston Villa vs Man City;English Premier League 2021-04-21 Aston Villa vs Manchester City;4328;English Premier League;2020-2021;;Aston Villa;Manchester City;1;32;2;;2021-04-21T19:15:00+00:00;21/4/2021;19:15:00;20:15:00;133601;133613;Villa Park;England;;;;;https://www.thesportsdb.com/images/media/event/thumb/6b7n7i1603530676.jpg;;https://www.youtube.com/watch?v=WtYsEC2RuKw;Match Finished;no
1036586;Leicester vs West Brom;English Premier League 2021-04-22 Leicester vs West Brom;4328;English Premier League;2020-2021;;Leicester;West Brom;3;32;0;;2021-04-22T19:00:00+00:00;22/4/2021;19:00:00;20:00:00;133626;133611;King Power Stadium;England;;;;;https://www.thesportsdb.com/images/media/event/thumb/lp6hay1603530678.jpg;;https://www.youtube.com/watch?v=GTPXzophz4k;Match Finished;no
1036591;Arsenal vs Everton;English Premier League 2021-04-23 Arsenal vs Everton;4328;English Premier League;2020-2021;;Arsenal;Everton;0;33;1;;2021-04-23T19:00:00+00:00;23/4/2021;19:00:00;20:00:00;133604;133615;Emirates Stadium;England;;;;;https://www.thesportsdb.com/images/media/event/thumb/9rg9iy1603530681.jpg;;https://www.youtube.com/watch?v=X7hOYwuxZdY;Match Finished;no
1036596;Liverpool vs Newcastle;English Premier League 2021-04-24 Liverpool vs Newcastle;4328;English Premier League;2020-2021;;Liverpool;Newcastle;1;33;1;;2021-04-24T11:30:00+00:00;24/4/2021;11:30:00;12:30:00;133602;134777;Anfield;England;;;;;https://www.thesportsdb.com/images/media/event/thumb/t4s6uv1603530683.jpg;;https://www.youtube.com/watch?v=cmzsRbhm0oc;Match Finished;no
1036598;Sheffield United vs Brighton;English Premier League 2021-04-24 Sheffield United vs Brighton;4328;English Premier League;2020-2021;;Sheffield United;Brighton;1;33;0;;2021-04-24T19:00:00+00:00;24/4/2021;19:00:00;20:00:00;133811;133619;Bramall Lane;England;;;;;https://www.thesportsdb.com/images/media/event/thumb/v3hv8z1603530684.jpg;;https://www.youtube.com/watch?v=zjGQ3qALRko;Match Finished;no
1036599;West Ham vs Chelsea;English Premier League 2021-04-24 West Ham vs Chelsea;4328;English Premier League;2020-2021;;West Ham;Chelsea;0;33;1;;2021-04-24T16:30:00+00:00;24/4/2021;16:30:00;17:30:00;133636;133610;London Stadium;England;;;;;https://www.thesportsdb.com/images/media/event/thumb/594g581603530684.jpg;;https://www.youtube.com/watch?v=BSbx96NPUx0;Match Finished;no
1036592;Aston Villa vs West Brom;English Premier League 2021-04-25 Aston Villa vs West Brom;4328;English Premier League;2020-2021;;Aston Villa;West Brom;2;33;2;;2021-04-25T18:00:00+00:00;25/4/2021;18:00:00;19:00:00;133601;133611;Villa Park;England;;;;;https://www.thesportsdb.com/images/media/event/thumb/r6lb8y1603530681.jpg;;https://www.youtube.com/watch?v=2jWzRuI2PKc;Match Finished;no
1036594;Leeds vs Man United;English Premier League 2021-04-25 Leeds vs Manchester United;4328;English Premier League;2020-2021;;Leeds;Manchester United;0;33;0;;2021-04-25T13:00:00+00:00;25/4/2021;13:00:00;14:00:00;133635;133612;Elland Road;England;;;;;https://www.thesportsdb.com/images/media/event/thumb/q7sgvk1603530682.jpg;;https://www.youtube.com/watch?v=RlQYZAhuaf8;Match Finished;no
1036600;Wolves vs Burnley;English Premier League 2021-04-25 Wolves vs Burnley;4328;English Premier League;2020-2021;;Wolves;Burnley;0;33;4;;2021-04-25T11:00:00+00:00;25/4/2021;11:00:00;12:00:00;133599;133623;Molineux Stadium;England;;;;;https://www.thesportsdb.com/images/media/event/thumb/k5voy91603530685.jpg;;https://www.youtube.com/watch?v=rS4wPruKky4;Match Finished;no
1036595;Leicester vs Crystal Palace;English Premier League 2021-04-26 Leicester vs Crystal Palace;4328;English Premier League;2020-2021;;Leicester;Crystal Palace;2;33;1;;2021-04-26T19:00:00+00:00;26/4/2021;19:00:00;20:00:00;133626;133632;King Power Stadium;England;;;;;https://www.thesportsdb.com/images/media/event/thumb/yyuray1603530683.jpg;;https://www.youtube.com/watch?v=X-ElKxcMyS4;Match Finished;no
1036608;Southampton vs Leicester;English Premier League 2021-04-30 Southampton vs Leicester;4328;English Premier League;2020-2021;;Southampton;Leicester;1;34;1;;2021-04-30T19:00:00+00:00;30/4/2021;19:00:00;20:00:00;134778;133626;St. Mary's Stadium;England;;;;;https://www.thesportsdb.com/images/media/event/thumb/srmved1603530689.jpg;;https://www.youtube.com/watch?v=CQkxanpmSIQ;Match Finished;no
1036601;Brighton vs Leeds;English Premier League 2021-05-01 Brighton vs Leeds;4328;English Premier League;2020-2021;;Brighton;Leeds;2;34;0;;2021-05-01T14:00:00+00:00;1/5/2021;14:00:00;15:00:00;133619;133635;The American Express Community Stadium;England;;;;;https://www.thesportsdb.com/images/media/event/thumb/a8m1i91603530685.jpg;;https://www.youtube.com/watch?v=N4_nTS9pvoc;Match Finished;no
1036603;Chelsea vs Fulham;English Premier League 2021-05-01 Chelsea vs Fulham;4328;English Premier League;2020-2021;;Chelsea;Fulham;2;34;0;;2021-05-01T16:30:00+00:00;1/5/2021;16:30:00;17:30:00;133610;133600;Stamford Bridge;England;;;;;https://www.thesportsdb.com/images/media/event/thumb/zs4tr01603530686.jpg;;https://www.youtube.com/watch?v=eVpVyokN_wM;Match Finished;no
1036604;Crystal Palace vs Man City;English Premier League 2021-05-01 Crystal Palace vs Manchester City;4328;English Premier League;2020-2021;;Crystal Palace;Manchester City;0;34;2;;2021-05-01T11:30:00+00:00;1/5/2021;11:30:00;12:30:00;133632;133613;Selhurst Park;England;;;;;https://www.thesportsdb.com/images/media/event/thumb/fl7y6g1603530687.jpg;;https://www.youtube.com/watch?v=J9YzNCTyOCw;Match Finished;no
1036605;Everton vs Aston Villa;English Premier League 2021-05-01 Everton vs Aston Villa;4328;English Premier League;2020-2021;;Everton;Aston Villa;1;34;2;;2021-05-01T19:00:00+00:00;1/5/2021;19:00:00;20:00:00;133615;133601;Goodison Park;England;;;;;https://www.thesportsdb.com/images/media/event/thumb/ohgacr1603530687.jpg;;https://www.youtube.com/watch?v=2rZtWXyHLks;Match Finished;no
1036607;Newcastle vs Arsenal;English Premier League 2021-05-02 Newcastle vs Arsenal;4328;English Premier League;2020-2021;Newcastle United hopes to stay away from the relegation zone when it hosts Arsenal. The Magpies are currently unbeaten in their last five matches at St. James’ Park, but face an Arsenal team looking to secure a European place.;Newcastle;Arsenal;0;34;2;;2021-05-02T13:00:00+00:00;2/5/2021;13:00:00;14:00:00;134777;133604;St. James' Park;England;;;;;https://www.thesportsdb.com/images/media/event/thumb/4v4qay1603530688.jpg;;https://www.youtube.com/watch?v=Gb9_CB8tpms;Match Finished;no
1036609;Tottenham vs Sheffield United;English Premier League 2021-05-02 Tottenham vs Sheffield United;4328;English Premier League;2020-2021;Having lost the EFL Cup final, Tottenham Hotspur resumes its league campaign with a game against already relegated Sheffield United. The Blades’ last trip to Tottenham back in 2019, was embroiled by a controversial VAR decision.;Tottenham;Sheffield United;4;34;0;;2021-05-02T18:15:00+00:00;2/5/2021;18:15:00;19:15:00;133616;133811;Tottenham Hotspur Stadium;England;;;;;https://www.thesportsdb.com/images/media/event/thumb/94gct11603530689.jpg;;https://www.youtube.com/watch?v=kG2qPQtIWzY;Match Finished;no
1036602;Burnley vs West Ham;English Premier League 2021-05-03 Burnley vs West Ham;4328;English Premier League;2020-2021;;Burnley;West Ham;1;34;2;;2021-05-03T19:15:00+00:00;3/5/2021;19:15:00;20:15:00;133623;133636;Turf Moor;England;;;;;https://www.thesportsdb.com/images/media/event/thumb/n7d0bs1603530686.jpg;;https://www.youtube.com/watch?v=0QiUFrjEdao;Match Finished;no
1036610;West Brom vs Wolves;English Premier League 2021-05-03 West Brom vs Wolves;4328;English Premier League;2020-2021;;West Brom;Wolves;1;34;1;;2021-05-03T17:00:00+00:00;3/5/2021;17:00:00;18:00:00;133611;133599;The Hawthorns;England;;;;;https://www.thesportsdb.com/images/media/event/thumb/029egl1603530690.jpg;;https://www.youtube.com/watch?v=5b0KUsZVXvg;Match Finished;no
1036615;Leicester vs Newcastle;English Premier League 2021-05-07 Leicester vs Newcastle;4328;English Premier League;2020-2021;;Leicester;Newcastle;2;35;4;;2021-05-07T19:00:00+00:00;7/5/2021;19:00:00;20:00:00;133626;134777;King Power Stadium;England;;;;;https://www.thesportsdb.com/images/media/event/thumb/wch2p01603530692.jpg;;https://www.youtube.com/watch?v=WRbDMFj0Tnk;Match Finished;no
1036614;Leeds vs Tottenham;English Premier League 2021-05-08 Leeds vs Tottenham;4328;English Premier League;2020-2021;Leeds United hosts Tottenham Hotspur at Elland Road. Spurs sank Leeds 3-0 in London during the festive period, but may struggle at a stadium where Manchester United, Manchester City, Liverpool, Chelsea and Arsenal have all dropped points this season.;Leeds;Tottenham;3;35;1;;2021-05-08T11:30:00+00:00;8/5/2021;11:30:00;12:30:00;133635;133616;Elland Road;England;;;;;https://www.thesportsdb.com/images/media/event/thumb/to04mx1603530692.jpg;;https://www.youtube.com/watch?v=52FQesbzJ_4;Match Finished;no
1036616;Liverpool vs Southampton;English Premier League 2021-05-08 Liverpool vs Southampton;4328;English Premier League;2020-2021;Liverpool hosts Southampton hoping to keep alive its dwindling chances of finishing in the top four. The Saints have been woeful in 2021, winning just three times, with the first of those coming via a Danny Ings goal in the first week of the year.;Liverpool;Southampton;2;35;0;;2021-05-08T19:15:00+00:00;8/5/2021;19:15:00;20:15:00;133602;134778;Anfield;England;;;;;https://www.thesportsdb.com/images/media/event/thumb/kieuj21603530693.jpg;;https://www.youtube.com/watch?v=IaSFB97Nt6E;Match Finished;no
1036617;Man City vs Chelsea;English Premier League 2021-05-08 Manchester City vs Chelsea;4328;English Premier League;2020-2021;Manchester City and Chelsea meet in what could be a preview of the upcoming UEFA Champions League final. The teams met last month at Wembley in the FA Cup semi-finals, with Thomas Tuchel trumping Pep Guardiola on that occasion.;Manchester City;Chelsea;1;35;2;;2021-05-08T16:30:00+00:00;8/5/2021;16:30:00;17:30:00;133613;133610;Etihad Stadium;England;;;;;https://www.thesportsdb.com/images/media/event/thumb/t6xnv81603530693.jpg;;https://www.youtube.com/watch?v=_waYRzpc960;Match Finished;no
1036618;Sheffield United vs Crystal Palace;English Premier League 2021-05-08 Sheffield United vs Crystal Palace;4328;English Premier League;2020-2021;Can already-relegated Sheffield United salvage some pride against visiting Crystal Palace? Roy Hodgson’s sides last trip to Bramall Lane ended in a 1-0 defeat, with John Lundstram scoring the winner for the Blades.;Sheffield United;Crystal Palace;0;35;2;;2021-05-08T14:00:00+00:00;8/5/2021;14:00:00;15:00:00;133811;133632;Bramall Lane;England;;;;;https://www.thesportsdb.com/images/media/event/thumb/ny1nkh1603530693.jpg;;https://www.youtube.com/watch?v=9n6t8FHE2cQ;Match Finished;no
1036611;Arsenal vs West Brom;English Premier League 2021-05-09 Arsenal vs West Brom;4328;English Premier League;2020-2021;Having both endured difficult seasons, Arsenal and West Bromwich Albion meet at Emirates Stadium. Will The Gunners suffer a continental hangover from their Europa League semi-final second leg against former manager Unai Emery?;Arsenal;West Brom;3;35;1;;2021-05-09T18:00:00+00:00;9/5/2021;18:00:00;19:00:00;133604;133611;Emirates Stadium;England;;;;;https://www.thesportsdb.com/images/media/event/thumb/nwxzep1603530690.jpg;;https://www.youtube.com/watch?v=T6zhRv5dlgw;Match Finished;no
