events/idEvent,events/idSoccerXML,events/idAPIfootball,events/strEvent,events/strEventAlternate,events/strFilename,events/strSport,events/idLeague,events/strLeague,events/strSeason,events/strDescriptionEN,events/strHomeTeam,events/strAwayTeam,events/intHomeScore,events/intRound,events/intAwayScore,events/intSpectators,events/strOfficial,events/strTimestamp,events/dateEvent,events/dateEventLocal,events/strTime,events/strTimeLocal,events/strTVStation,events/idHomeTeam,events/idAwayTeam,events/intScore,events/intScoreVotes,events/strResult,events/strVenue,events/strCountry,events/strCity,events/strPoster,events/strSquare,events/strFanart,events/strThumb,events/strBanner,events/strMap,events/strTweet1,events/strTweet2,events/strTweet3,events/strVideo,events/strStatus,events/strPostponed,events/strLocked
1153939,,710567,Aston Villa vs Newcastle,Newcastle @ Aston Villa,English Premier League 2021-08-21 Aston Villa vs Newcastle,Soccer,4328,English Premier League,2021-2022,,Aston Villa,Newcastle,2,2,0,,,2021-08-21T14:00:00+00:00,2021-08-21,2021-08-21,14:00:00,15:00:00,,133601,134777,,,,Villa Park,England,,,,,https://www.thesportsdb.com/images/media/event/thumb/n0kr701626519616.jpg,,,https://twitter.com/premierleague/status/1429110424914604032,,,https://www.youtube.com/watch?v=qG1_p_iZREA,Match Finished,no,unlocked
1153940,,710568,Brighton vs Watford,Watford @ Brighton,English Premier League 2021-08-21 Brighton vs Watford,Soccer,4328,English Premier League,2021-2022,,Brighton,Watford,2,2,0,,,2021-08-21T16:30:00+00:00,2021-08-21,2021-08-21,16:30:00,17:30:00,,133619,133624,,,,The American Express Community Stadium,England,,,,,https://www.thesportsdb.com/images/media/event/thumb/m3ulpc1626519616.jpg,,,https://twitter.com/premierleague/status/1429146972750032897,,,https://www.youtube.com/watch?v=aC5Wh45J9J4,Match Finished,no,unlocked
1153941,,710569,Crystal Palace vs Brentford,Brentford @ Crystal Palace,English Premier League 2021-08-21 Crystal Palace vs Brentford,Soccer,4328,English Premier League,2021-2022,,Crystal Palace,Brentford,0,2,0,,,2021-08-21T14:00:00+00:00,2021-08-21,2021-08-21,14:00:00,15:00:00,,133632,134355,,,,Selhurst Park,England,,,,,https://www.thesportsdb.com/images/media/event/thumb/hxoes91626519616.jpg,,,https://twitter.com/premierleague/status/1429109651422040064,,,https://www.youtube.com/watch?v=aXrqmLfR54k,Match Finished,no,unlocked
1153942,,710570,Leeds vs Everton,Everton @ Leeds,English Premier League 2021-08-21 Leeds vs Everton,Soccer,4328,English Premier League,2021-2022,,Leeds,Everton,2,2,2,,,2021-08-21T14:00:00+00:00,2021-08-21,2021-08-21,14:00:00,15:00:00,,133635,133615,,,,Elland Road,England,,,,,https://www.thesportsdb.com/images/media/event/thumb/iaq1hb1626519617.jpg,,,https://twitter.com/premierleague/status/1429110635833462791,,,https://www.youtube.com/watch?v=UvWKOfJThDs,Match Finished,no,unlocked
1153943,,710571,Liverpool vs Burnley,Burnley @ Liverpool,English Premier League 2021-08-21 Liverpool vs Burnley,Soccer,4328,English Premier League,2021-2022,,Liverpool,Burnley,2,2,0,,,2021-08-21T11:30:00+00:00,2021-08-21,2021-08-21,11:30:00,12:30:00,,133602,133623,,,,Anfield,England,,,,,https://www.thesportsdb.com/images/media/event/thumb/dsk2zt1626519617.jpg,,,https://twitter.com/premierleague/status/1429071626960781322,,,https://www.youtube.com/watch?v=yM68lBY5gxE,Match Finished,no,unlocked
1153944,,710572,Man City vs Norwich,Norwich @ Man City,English Premier League 2021-08-21 Manchester City vs Norwich,Soccer,4328,English Premier League,2021-2022,,Manchester City,Norwich,5,2,0,,,2021-08-21T14:00:00+00:00,2021-08-21,2021-08-21,14:00:00,15:00:00,,133613,133608,,,,Etihad Stadium,England,,,,,https://www.thesportsdb.com/images/media/event/thumb/h6ensf1626519618.jpg,,,https://twitter.com/premierleague/status/1429108798980083729,,,https://www.youtube.com/watch?v=egtI9hRKEoY,Match Finished,no,unlocked
1153938,,710566,Arsenal vs Chelsea,Chelsea @ Arsenal,English Premier League 2021-08-22 Arsenal vs Chelsea,Soccer,4328,English Premier League,2021-2022,,Arsenal,Chelsea,0,2,2,,,2021-08-22T15:30:00+00:00,2021-08-22,2021-08-22,15:30:00,16:30:00,,133604,133610,,,,Emirates Stadium,England,,,,,https://www.thesportsdb.com/images/media/event/thumb/7syz7n1626519615.jpg,,,https://twitter.com/premierleague/status/1429493773860487169,,,https://www.youtube.com/watch?v=BTwS9KHpivo,Match Finished,no,unlocked
1153945,,710573,Southampton vs Man United,Man United @ Southampton,English Premier League 2021-08-22 Southampton vs Manchester United,Soccer,4328,English Premier League,2021-2022,,Southampton,Manchester United,1,2,1,,,2021-08-22T13:00:00+00:00,2021-08-22,2021-08-22,13:00:00,14:00:00,,134778,133612,,,,St. Mary's Stadium,England,,,,,https://www.thesportsdb.com/images/media/event/thumb/4y1flx1626519618.jpg,,,https://twitter.com/premierleague/status/1429456707047018496,,,https://www.youtube.com/watch?v=OmGwQZixBFo,Match Finished,no,unlocked
1153947,,710575,Wolves vs Tottenham,Tottenham @ Wolves,English Premier League 2021-08-22 Wolves vs Tottenham,Soccer,4328,English Premier League,2021-2022,,Wolves,Tottenham,0,2,1,,,2021-08-22T13:00:00+00:00,2021-08-22,2021-08-22,13:00:00,14:00:00,,133599,133616,,,,Molineux Stadium,England,,,,,https://www.thesportsdb.com/images/media/event/thumb/q5tuge1626519619.jpg,,,https://twitter.com/premierleague/status/1429457123029798918,,,https://www.youtube.com/watch?v=_JcDaY74jlA,Match Finished,no,unlocked
1153946,,710574,West Ham vs Leicester,Leicester @ West Ham,English Premier League 2021-08-23 West Ham vs Leicester,Soccer,4328,English Premier League,2021-2022,,West Ham,Leicester,4,2,1,,,2021-08-23T19:00:00+00:00,2021-08-23,2021-08-23,19:00:00,20:00:00,,133636,133626,,,,London Stadium,England,,,,,https://www.thesportsdb.com/images/media/event/thumb/pkqc851626519618.jpg,,,https://twitter.com/premierleague/status/1429909858174869508,,,https://www.youtube.com/watch?v=yYTwdnYqovk,Match Finished,no,unlocked
1153948,,710576,Aston Villa vs Brentford,Brentford @ Aston Villa,English Premier League 2021-08-28 Aston Villa vs Brentford,Soccer,4328,English Premier League,2021-2022,,Aston Villa,Brentford,1,3,1,,,2021-08-28T14:00:00+00:00,2021-08-28,2021-08-28,14:00:00,15:00:00,,133601,134355,,,,Villa Park,England,,,,,https://www.thesportsdb.com/images/media/event/thumb/8pwb2v1626519619.jpg,,,,,,https://www.youtube.com/watch?v=xoPgpPuM2K4,Match Finished,no,unlocked
1153949,,710577,Brighton vs Everton,Everton @ Brighton,English Premier League 2021-08-28 Brighton vs Everton,Soccer,4328,English Premier League,2021-2022,,Brighton,Everton,0,3,2,,,2021-08-28T14:00:00+00:00,2021-08-28,2021-08-28,14:00:00,15:00:00,,133619,133615,,,,The American Express Community Stadium,England,,,,,https://www.thesportsdb.com/images/media/event/thumb/ppvws71626519620.jpg,,,,,,https://www.youtube.com/watch?v=7ER1p353zPk,Match Finished,no,unlocked
1153951,,710579,Liverpool vs Chelsea,Chelsea @ Liverpool,English Premier League 2021-08-28 Liverpool vs Chelsea,Soccer,4328,English Premier League,2021-2022,,Liverpool,Chelsea,1,3,1,,,2021-08-28T16:30:00+00:00,2021-08-28,2021-08-28,16:30:00,17:30:00,,133602,133610,,,,Anfield,England,,,,,https://www.thesportsdb.com/images/media/event/thumb/x3x4bk1626519620.jpg,,,,,,https://www.youtube.com/watch?v=gPtBzwrdfac,Match Finished,no,unlocked
1153952,,710580,Man City vs Arsenal,Arsenal @ Man City,English Premier League 2021-08-28 Manchester City vs Arsenal,Soccer,4328,English Premier League,2021-2022,,Manchester City,Arsenal,5,3,0,,,2021-08-28T11:30:00+00:00,2021-08-28,2021-08-28,11:30:00,12:30:00,,133613,133604,,,,Etihad Stadium,England,,,,,https://www.thesportsdb.com/images/media/event/thumb/y5akny1626519621.jpg,,,https://twitter.com/premierleague/status/1431608182124777472,,,https://www.youtube.com/watch?v=9cCvy9XVS-4,Match Finished,no,unlocked
1153953,,710581,Newcastle vs Southampton,Southampton @ Newcastle,English Premier League 2021-08-28 Newcastle vs Southampton,Soccer,4328,English Premier League,2021-2022,,Newcastle,Southampton,2,3,2,,,2021-08-28T14:00:00+00:00,2021-08-28,2021-08-28,14:00:00,15:00:00,,134777,134778,,,,St. James' Park,England,,,,,https://www.thesportsdb.com/images/media/event/thumb/d41ryx1626519621.jpg,,,,,,https://www.youtube.com/watch?v=P0EWrHQ2hnQ,Match Finished,no,unlocked
1153954,,710582,Norwich vs Leicester,Leicester @ Norwich,English Premier League 2021-08-28 Norwich vs Leicester,Soccer,4328,English Premier League,2021-2022,,Norwich,Leicester,1,3,2,,,2021-08-28T14:00:00+00:00,2021-08-28,2021-08-28,14:00:00,15:00:00,,133608,133626,,,,Carrow Road,England,,,,,https://www.thesportsdb.com/images/media/event/thumb/kuuy6t1626519622.jpg,,,,,,https://www.youtube.com/watch?v=kACTyL2jE4M,Match Finished,no,unlocked
1153956,,710584,West Ham vs Crystal Palace,Crystal Palace @ West Ham,English Premier League 2021-08-28 West Ham vs Crystal Palace,Soccer,4328,English Premier League,2021-2022,,West Ham,Crystal Palace,2,3,2,,,2021-08-28T14:00:00+00:00,2021-08-28,2021-08-28,14:00:00,15:00:00,,133636,133632,,,,London Stadium,England,,,,,https://www.thesportsdb.com/images/media/event/thumb/ycqugw1626519623.jpg,,,https://twitter.com/premierleague/status/1431646198784565248,,,https://www.youtube.com/watch?v=1rjU_kpHd2I,Match Finished,no,unlocked
1153950,,710578,Burnley vs Leeds,Leeds @ Burnley,English Premier League 2021-08-29 Burnley vs Leeds,Soccer,4328,English Premier League,2021-2022,,Burnley,Leeds,1,3,1,,,2021-08-29T13:00:00+00:00,2021-08-29,2021-08-29,13:00:00,14:00:00,,133623,133635,,,,Turf Moor,England,,,,,https://www.thesportsdb.com/images/media/event/thumb/nkdn3b1626519620.jpg,,,,,,https://www.youtube.com/watch?v=6IYz68lJEds,Match Finished,no,unlocked
1153955,,710583,Tottenham vs Watford,Watford @ Tottenham,English Premier League 2021-08-29 Tottenham vs Watford,Soccer,4328,English Premier League,2021-2022,,Tottenham,Watford,1,3,0,,,2021-08-29T13:00:00+00:00,2021-08-29,2021-08-29,13:00:00,14:00:00,,133616,133624,,,,Tottenham Hotspur Stadium,England,,,,,https://www.thesportsdb.com/images/media/event/thumb/y0dqft1626519622.jpg,,,,,,https://www.youtube.com/watch?v=hTvhtnYvess,Match Finished,no,unlocked
1153957,,710585,Wolves vs Man United,Man United @ Wolves,English Premier League 2021-08-29 Wolves vs Manchester United,Soccer,4328,English Premier League,2021-2022,,Wolves,Manchester United,0,3,1,,,2021-08-29T15:30:00+00:00,2021-08-29,2021-08-29,15:30:00,16:30:00,,133599,133612,,,,Molineux Stadium,England,,,,,https://www.thesportsdb.com/images/media/event/thumb/m502nt1626519623.jpg,,,,,,https://www.youtube.com/watch?v=rCka_wQSj2w,Match Finished,no,unlocked
1153958,,710586,Arsenal vs Norwich,Norwich @ Arsenal,English Premier League 2021-09-11 Arsenal vs Norwich,Soccer,4328,English Premier League,2021-2022,,Arsenal,Norwich,1,4,0,,,2021-09-11T14:00:00+00:00,2021-09-11,2021-09-11,14:00:00,15:00:00,,133604,133608,,,,Emirates Stadium,England,,,,,https://www.thesportsdb.com/images/media/event/thumb/t8f4gc1626519624.jpg,,,,,,https://www.youtube.com/watch?v=wjAFSMfbPLU,Match Finished,no,unlocked
1153959,,710587,Brentford vs Brighton,Brighton @ Brentford,English Premier League 2021-09-11 Brentford vs Brighton,Soccer,4328,English Premier League,2021-2022,,Brentford,Brighton,0,4,1,,,2021-09-11T14:00:00+00:00,2021-09-11,2021-09-11,14:00:00,15:00:00,,134355,133619,,,,Brentford Community Stadium,England,,,,,https://www.thesportsdb.com/images/media/event/thumb/3birsx1626519624.jpg,,,,,,https://www.youtube.com/watch?v=JRcKlRagWRI,Match Finished,no,unlocked
1153960,,710588,Chelsea vs Aston Villa,Aston Villa @ Chelsea,English Premier League 2021-09-11 Chelsea vs Aston Villa,Soccer,4328,English Premier League,2021-2022,,Chelsea,Aston Villa,3,4,0,,,2021-09-11T16:30:00+00:00,2021-09-11,2021-09-11,16:30:00,17:30:00,,133610,133601,,,,Stamford Bridge,England,,,,,https://www.thesportsdb.com/images/media/event/thumb/h0wnk51626519625.jpg,,,,,,https://www.youtube.com/watch?v=x10xQV8Yei4,Match Finished,no,unlocked
1153961,,710589,Crystal Palace vs Tottenham,Tottenham @ Crystal Palace,English Premier League 2021-09-11 Crystal Palace vs Tottenham,Soccer,4328,English Premier League,2021-2022,,Crystal Palace,Tottenham,3,4,0,,,2021-09-11T11:30:00+00:00,2021-09-11,2021-09-11,11:30:00,12:30:00,,133632,133616,,,,Selhurst Park,England,,,,,https://www.thesportsdb.com/images/media/event/thumb/oif7it1626519625.jpg,,,,,,https://www.youtube.com/watch?v=bc4VUvt6YyM,Match Finished,no,unlocked
1153964,,710592,Leicester vs Man City,Man City @ Leicester,English Premier League 2021-09-11 Leicester vs Manchester City,Soccer,4328,English Premier League,2021-2022,,Leicester,Manchester City,0,4,1,,,2021-09-11T14:00:00+00:00,2021-09-11,2021-09-11,14:00:00,15:00:00,,133626,133613,,,,King Power Stadium,England,,,,,https://www.thesportsdb.com/images/media/event/thumb/ioq3gz1626519626.jpg,,,,,,https://www.youtube.com/watch?v=vGpcaSvQA9s,Match Finished,no,unlocked
1153965,,710593,Man United vs Newcastle,Newcastle @ Man United,English Premier League 2021-09-11 Manchester United vs Newcastle,Soccer,4328,English Premier League,2021-2022,,Manchester United,Newcastle,4,4,1,,,2021-09-11T14:00:00+00:00,2021-09-11,2021-09-11,14:00:00,15:00:00,,133612,134777,6,1,,Old Trafford,England,,,,,https://www.thesportsdb.com/images/media/event/thumb/64k4n31626519627.jpg,,,,,,https://www.youtube.com/watch?v=Ahnby2vUlxM,Match Finished,no,unlocked
1153966,,710594,Southampton vs West Ham,West Ham @ Southampton,English Premier League 2021-09-11 Southampton vs West Ham,Soccer,4328,English Premier League,2021-2022,,Southampton,West Ham,0,4,0,,,2021-09-11T14:00:00+00:00,2021-09-11,2021-09-11,14:00:00,15:00:00,,134778,133636,,,,St. Mary's Stadium,England,,,,,https://www.thesportsdb.com/images/media/event/thumb/t2it9d1626519627.jpg,,,,,,https://www.youtube.com/watch?v=BPohzXeK1Gk,Match Finished,no,unlocked
1153967,,710595,Watford vs Wolves,Wolves @ Watford,English Premier League 2021-09-11 Watford vs Wolves,Soccer,4328,English Premier League,2021-2022,,Watford,Wolves,0,4,2,,,2021-09-11T14:00:00+00:00,2021-09-11,2021-09-11,14:00:00,15:00:00,,133624,133599,,,,Vicarage Road,England,,,,,https://www.thesportsdb.com/images/media/event/thumb/m4965f1626519627.jpg,,,,,,https://www.youtube.com/watch?v=Qcp8vd9GcRw,Match Finished,no,unlocked
1153963,,710591,Leeds vs Liverpool,Liverpool @ Leeds,English Premier League 2021-09-12 Leeds vs Liverpool,Soccer,4328,English Premier League,2021-2022,,Leeds,Liverpool,0,4,3,,,2021-09-12T15:30:00+00:00,2021-09-12,2021-09-12,15:30:00,16:30:00,,133635,133602,,,,Elland Road,England,,,,,https://www.thesportsdb.com/images/media/event/thumb/ai2b7g1626519626.jpg,,,,,,https://www.youtube.com/watch?v=ubwysqZMVow,Match Finished,no,unlocked
1153962,,710590,Everton vs Burnley,Burnley @ Everton,English Premier League 2021-09-13 Everton vs Burnley,Soccer,4328,English Premier League,2021-2022,,Everton,Burnley,3,4,1,,,2021-09-13T19:00:00+00:00,2021-09-13,2021-09-13,19:00:00,20:00:00,,133615,133623,,,,Goodison Park,England,,,,,https://www.thesportsdb.com/images/media/event/thumb/afvegi1626519625.jpg,,,,,,https://www.youtube.com/watch?v=hI5jeSDji2I,Match Finished,no,unlocked
1153973,,710601,Newcastle vs Leeds,Leeds @ Newcastle,English Premier League 2021-09-17 Newcastle vs Leeds,Soccer,4328,English Premier League,2021-2022,,Newcastle,Leeds,1,5,1,,,2021-09-17T19:00:00+00:00,2021-09-17,2021-09-17,19:00:00,20:00:00,,134777,133635,,,,St. James' Park,England,,,,,https://www.thesportsdb.com/images/media/event/thumb/9hl1vp1626519630.jpg,,,,,,https://www.youtube.com/watch?v=vAQwg00xBIg,Match Finished,no,unlocked
1153968,,710596,Aston Villa vs Everton,Everton @ Aston Villa,English Premier League 2021-09-18 Aston Villa vs Everton,Soccer,4328,English Premier League,2021-2022,,Aston Villa,Everton,3,5,0,,,2021-09-18T16:30:00+00:00,2021-09-18,2021-09-18,16:30:00,17:30:00,,133601,133615,,,,Villa Park,England,,,,,https://www.thesportsdb.com/images/media/event/thumb/329gpi1626519628.jpg,,,,,,https://www.youtube.com/watch?v=LQiLRtJjtoM,Match Finished,no,unlocked
1153970,,710598,Burnley vs Arsenal,Arsenal @ Burnley,English Premier League 2021-09-18 Burnley vs Arsenal,Soccer,4328,English Premier League,2021-2022,,Burnley,Arsenal,0,5,1,,,2021-09-18T14:00:00+00:00,2021-09-18,2021-09-18,14:00:00,15:00:00,,133623,133604,,,,Turf Moor,England,,,,,https://www.thesportsdb.com/images/media/event/thumb/3an2id1626519629.jpg,,,,,,https://www.youtube.com/watch?v=NlQRsogTRCE,Match Finished,no,unlocked
1153971,,710599,Liverpool vs Crystal Palace,Crystal Palace @ Liverpool,English Premier League 2021-09-18 Liverpool vs Crystal Palace,Soccer,4328,English Premier League,2021-2022,,Liverpool,Crystal Palace,3,5,0,,,2021-09-18T14:00:00+00:00,2021-09-18,2021-09-18,14:00:00,15:00:00,,133602,133632,,,,Anfield,England,,,,,https://www.thesportsdb.com/images/media/event/thumb/hxukui1626519629.jpg,,,,,,https://www.youtube.com/watch?v=UxasrpHG2Lg,Match Finished,no,unlocked
1153972,,710600,Man City vs Southampton,Southampton @ Man City,English Premier League 2021-09-18 Manchester City vs Southampton,Soccer,4328,English Premier League,2021-2022,,Manchester City,Southampton,0,5,0,,,2021-09-18T14:00:00+00:00,2021-09-18,2021-09-18,14:00:00,15:00:00,,133613,134778,,,,Etihad Stadium,England,,,,,https://www.thesportsdb.com/images/media/event/thumb/mhnd6n1626519630.jpg,,,,,,https://www.youtube.com/watch?v=85ub_CeNrCA,Match Finished,no,unlocked
1153974,,710602,Norwich vs Watford,Watford @ Norwich,English Premier League 2021-09-18 Norwich vs Watford,Soccer,4328,English Premier League,2021-2022,,Norwich,Watford,1,5,3,,,2021-09-18T14:00:00+00:00,2021-09-18,2021-09-18,14:00:00,15:00:00,,133608,133624,,,,Carrow Road,England,,,,,https://www.thesportsdb.com/images/media/event/thumb/ppkwl01626519631.jpg,,,,,,https://www.youtube.com/watch?v=_UAl2bQLkMU,Match Finished,no,unlocked
1153977,,710605,Wolves vs Brentford,Brentford @ Wolves,English Premier League 2021-09-18 Wolves vs Brentford,Soccer,4328,English Premier League,2021-2022,,Wolves,Brentford,0,5,2,,,2021-09-18T11:30:00+00:00,2021-09-18,2021-09-18,11:30:00,12:30:00,,133599,134355,,,,Molineux Stadium,England,,,,,https://www.thesportsdb.com/images/media/event/thumb/yhtfxo1626519632.jpg,,,,,,https://www.youtube.com/watch?v=gYlfq5W2tnE,Match Finished,no,unlocked
1153969,,710597,Brighton vs Leicester,Leicester @ Brighton,English Premier League 2021-09-19 Brighton vs Leicester,Soccer,4328,English Premier League,2021-2022,,Brighton,Leicester,2,5,1,,,2021-09-19T13:00:00+00:00,2021-09-19,2021-09-19,13:00:00,14:00:00,,133619,133626,,,,The American Express Community Stadium,England,,,,,https://www.thesportsdb.com/images/media/event/thumb/66znop1626519628.jpg,,,,,,https://www.youtube.com/watch?v=uBWk1zoSioY,Match Finished,no,unlocked
1153975,,710603,Tottenham vs Chelsea,Chelsea @ Tottenham,English Premier League 2021-09-19 Tottenham vs Chelsea,Soccer,4328,English Premier League,2021-2022,,Tottenham,Chelsea,0,5,3,,,2021-09-19T15:30:00+00:00,2021-09-19,2021-09-19,15:30:00,16:30:00,,133616,133610,,,,Tottenham Hotspur Stadium,England,,,,,https://www.thesportsdb.com/images/media/event/thumb/7oihwd1626519631.jpg,,,,,,https://www.youtube.com/watch?v=Jtmj56EQZ6I,Match Finished,no,unlocked
